S.No,Course Name,Slot Name,Units,Type,Instructor,Instructor Email,Lecture Time,Tutorial Time,Practical Time,Vacancy,Current Strength,Course Code
494,Mini Project in Cognitive Science,X,0.0-0.0-4.0,,JAYAN KARA,anvi35@hss.iitd.ac.in,,,,30,19,HSD623
495,SEMINAR (CASE MATERIAL-BASED)MINOR PROJECT,X,0.0-0.0-6.0,,VAIBHAV BORA,sarmarhea@hss.iitd.ac.in,,,,100,2,HSD700
496,INTRODUCTION TO SOCIOLOGY,A,3.0-1.0-0.0,HU,RENEE BATRA,jiyasaini@hss.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,90,82,HSL271
497,SELECTED TOPICS IN SOCIOLOGY,M,3.0-0.0-0.0,HU,KAVYA CHOKSHI,sureshdivit@hss.iitd.ac.in,MTh 17:00-18:30,,,33,21,HSL380
498,CODEX TO HYPERTEXT,M,3.0-0.0-0.0,HU,YASHVI WADHWA,jayesh70@hss.iitd.ac.in,MTh 17:00-18:30,,,33,28,HSL384
499,Microeconomics I,X,3.0-1.0-0.0,,SHAAN CHHABRA,chandaanahita@hss.iitd.ac.in,,,,30,14,HSL511
500,Macroeconomics I,A,3.0-1.0-0.0,,ALIA SANDAL,nrau@hss.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,25,14,HSL512
501,Probability and Statistics for Economics,AD,3.0-0.0-2.0,,MANNAT DALAL,seherchand@hss.iitd.ac.in,TF 15:30-17:00,,,30,14,HSL513
502,Indian Economy,X,3.0-0.0-0.0,,INDRAJIT BHANDARI,keya62@hss.iitd.ac.in,,,,30,21,HSL515
503,Mathematical Economics,B,3.0-1.0-0.0,,JIVIN SINGHAL,saira49@hss.iitd.ac.in,MTh 09:30-11:00,,,30,14,HSL516
504,Introduction to Cognitive Science,AB,3.0-0.0-2.0,,MADHAV SAMI,pborde@hss.iitd.ac.in,MTh 15:30-17:00,,,30,23,HSL521
505,Basics of Programming for Cognitive Science,J,1.0-0.0-2.0,,SHALV BHANDARI,hazelkar@hss.iitd.ac.in,MTF 12:00-13:00,,,30,25,HSL522
506,Language in the Mind,AA,3.0-1.0-0.0,,VAIBHAV BORA,sarmarhea@hss.iitd.ac.in,MTh 14:00-15:30,,,30,23,HSL541
507,Cognitive Neuroscience,AD,3.0-0.0-2.0,,MADHAV SAMI,pborde@hss.iitd.ac.in,TF 15:30-17:00,,,30,23,HSL561
508,International Economics,B,3.0-0.0-0.0,,MANIKYA DHAWAN,samrarati@hss.iitd.ac.in,MTh 09:30-11:00,,,30,12,HSL714
509,ADVANCED ECONOMETRICS,X,3.0-0.0-0.0,,MANNAT DALAL,seherchand@hss.iitd.ac.in,,,,30,27,HSL719
510,Research Methods in Cognitive Science,H,1.0-0.0-4.0,,MIRAYA BHARGAVA,jayan74@hss.iitd.ac.in,"MW 11:00-12:00 ,Th 12:00-13:00",,,35,36,HSL721
511,WHAT IS A TEXT,X,3.0-0.0-0.0,,INDRANIL KRISH,shamikhanda@hss.iitd.ac.in,,,,30,21,HSL731
512,PHONOLOGICAL MARKEDNESS,M,2.0-0.0-2.0,,VAIBHAV BORA,sarmarhea@hss.iitd.ac.in,MTh 17:00-18:30,,,30,10,HSL746
513,Language Computations and Mental Architecture,B,3.0-0.0-0.0,,KANAV BASAK,krishnancharvi@hss.iitd.ac.in,MTh 09:30-11:00,,,30,24,HSL747
514,CRITICAL READING IN PHILOSOPHICAL,M,3.0-0.0-0.0,,NEHMAT GARDE,tiwariraunak@hss.iitd.ac.in,MTh 17:00-18:30,,,50,10,HSL751
515,Social and Cultural Construction of Emotions,AA,3.0-0.0-0.0,,JAYAN KARA,anvi35@hss.iitd.ac.in,MTh 14:00-15:30,,,30,14,HSL780
516,RESEARCH WRITING,A,3.0-0.0-0.0,,NEYSA KARI,samihamander@hss.iitd.ac.in,MTh 08:00-09:30,,,0,92,HSL800
517,RESEARCH WRITING,A1,3.0-0.0-0.0,,NEYSA KARI,samihamander@hss.iitd.ac.in,,,,0,64,HSL800
518,RESEARCH WRITING,M,3.0-0.0-0.0,,NEYSA KARI,samihamander@hss.iitd.ac.in,MTh 17:00-18:30,,,0,107,HSL800
519,RESEARCH WRITING,X,3.0-0.0-0.0,,NEYSA KARI,samihamander@hss.iitd.ac.in,,,,0,60,HSL800
520,RESEARCH METHODS IN ECONOMICS,A,1.0-0.0-2.0,,BAIJU GOPAL,ubail@hss.iitd.ac.in,MTh 08:00-09:30,,,30,15,HSL814
521,Authorship and Copyright,B,3.0-0.0-0.0,,YASHVI WADHWA,jayesh70@hss.iitd.ac.in,,,,30,6,HSL831
522,LITERATURE AND THE CITY,X,3.0-0.0-0.0,,SIYA GOLLA,andravedika@hss.iitd.ac.in,,,,30,10,HSL834
523,Research Project in Economics I,X,0.0-0.0-6.0,,NIRVI WALI,sampathsumer@hss.iitd.ac.in,,,,30,7,HSP520
524,Cognitive Science Lecture Series I,X,0.0-0.0-4.0,,KANAV BASAK,krishnancharvi@hss.iitd.ac.in,,,,60,19,HSP522
525,Advanced Economics Lab,X,0.0-0.0-8.0,,JIVIN SINGHAL,saira49@hss.iitd.ac.in,,,,30,7,HSP611
526,Research Seminar in Economics,X,1.0-0.0-4.0,,MANIKYA DHAWAN,samrarati@hss.iitd.ac.in,,,,30,7,HSP612
527,Workshop on Scientific Writing,X,0.0-2.0-0.0,,MIRAYA BHARGAVA,jayan74@hss.iitd.ac.in,,,,30,20,HSP700
528,Independent Study in Cognitive Science,AC,0.0-2.0-0.0,,JAYAN KARA,anvi35@hss.iitd.ac.in,,,,30,24,HSS521
529,INTRODUCTION TO ECONOMICS,M,3.0-1.0-0.0,HU,NIRVI WALI,sampathsumer@hss.iitd.ac.in,MTh 17:00-18:30,,,180,185,HUL211
530,MICROECONOMICS,A,3.0-1.0-0.0,HU,MANIKYA DHAWAN,samrarati@hss.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,180,187,HUL212
531,AN INTRODUCTION TO DRAMA,M,3.0-1.0-0.0,HU,SARA WAGLE,shalv86@hss.iitd.ac.in,MTh 17:00-18:30,,,90,89,HUL236
532,CONTEMPORARY FICTION,M,3.0-1.0-0.0,HU,INDRANIL KRISH,shamikhanda@hss.iitd.ac.in,MTh 17:00-18:30,,,90,92,HUL237
533,FUNDAMENTALS OF LANGUAGE SCIENCES,A,3.0-1.0-0.0,HU,KANAV BASAK,krishnancharvi@hss.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,270,275,HUL242
534,LANGUAGE AND COMMUNICATION,M,3.0-1.0-0.0,HU,ZAINA KEER,ryanlata@hss.iitd.ac.in,MTh 17:00-18:30,,,90,95,HUL243
535,MORAL LITERACY AND MORAL CHOICES,A,3.0-1.0-0.0,HU,IVANA DHAWAN,gatiksingh@hss.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,90,89,HUL253
536,CRITICAL THINKING,F,3.0-1.0-0.0,HU,NEHMAT GARDE,tiwariraunak@hss.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,90,28,HUL256
537,INTRODUCTION TO PSYCHOLOGY,M,3.0-1.0-0.0,HU,MADHAV SAMI,pborde@hss.iitd.ac.in,MTh 17:00-18:30,,,360,364,HUL261
538,INTRODUCTION TO THE SOCIOLOGY OF INDIA,M,3.0-1.0-0.0,HU,ARNAV DYAL,parisachdeva@hss.iitd.ac.in,MTh 17:00-18:30,,,90,93,HUL272
539,TECHNOLOGY AND GOVERNANCE,F,3.0-1.0-0.0,HU,NEYSA KARI,samihamander@hss.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,180,46,HUL281
540,ECONOMETRIC METHODS,M,3.0-0.0-0.0,HU,JIVIN SINGHAL,saira49@hss.iitd.ac.in,MTh 17:00-18:30,,,66,63,HUL315
541,PUBLIC FINANCE AND PUBLIC ECONOMICS,A,3.0-0.0-0.0,HU,MANNAT DALAL,seherchand@hss.iitd.ac.in,MTh 08:00-09:30,,,66,67,HUL318
542,SELECTED TOPICS IN LITERATURE,M,3.0-0.0-0.0,HU,SIYA GOLLA,andravedika@hss.iitd.ac.in,MTh 17:00-18:30,,,33,32,HUL340
543,BUDDHISM ACROSS TIME AND PLACE,M,3.0-0.0-0.0,HU,EHSAAN VALA,darshitvasa@hss.iitd.ac.in,MTh 17:00-18:30,,,33,28,HUL356
544,SELECTED TOPICS IN PHILOSOPHY,M,3.0-0.0-0.0,HU,KARTIK SAINI,kiara56@hss.iitd.ac.in,MTh 17:00-18:30,,,33,30,HUL360
545,APPLIED POSITIVE PSYCHOLOGY,A,3.0-0.0-0.0,,SAHIL SANKARAN,aroraanaya@hss.iitd.ac.in,MTh 08:00-09:30,,,99,98,HUL361
546,POLITICAL ECOLOGY OF WATER,B,3.0-0.0-0.0,HU,ABRAM KADE,bahlmisha@hss.iitd.ac.in,MTh 09:30-11:00,,,33,33,HUL376
547,SELECTED TOPICS IN SOCIOLOGY,M,3.0-0.0-0.0,HU,INDRAJIT BHANDARI,keya62@hss.iitd.ac.in,MTh 17:00-18:30,,,33,35,HUL380
548,"MIND, MACHINES AND LANGUAGE",M,3.0-0.0-0.0,HU,SHALV BHANDARI,hazelkar@hss.iitd.ac.in,MTh 17:00-18:30,,,33,33,HUL381
549,SOCIAL PSYCHOLOGY,B,2.0-1.0-0.0,,MIRAYA BHARGAVA,jayan74@hss.iitd.ac.in,MTh 09:30-11:00,,,30,10,HUL707
550,Time Series Econometrics and Forecasting,AD,3.0-0.0-0.0,,JIVIN SINGHAL,saira49@hss.iitd.ac.in,TF 15:30-17:00,,,30,27,HUL715
551,Advanced Topics in Economics,AA,3.0-0.0-0.0,,NIRVI WALI,sampathsumer@hss.iitd.ac.in,MTh 14:00-15:30,,,30,12,HUL820
552,"Sexuality, Governmentality and the State",AA,3.0-0.0-0.0,,ARNAV DYAL,parisachdeva@hss.iitd.ac.in,MTh 14:00-15:30,,,30,15,HUL872
553,SP. MODULE ON ECONOMETRIC TOOL,X,1.0-0.0-0.0,,BAIJU GOPAL,ubail@hss.iitd.ac.in,,,,30,15,HUV887
554,SEMINAR,P,0.0-0.0-6.0,,YUVAAN IYENGAR,kverma@dms.iitd.ac.in,,,,35,34,MSC894
555,Product Viability & Market Traction,P,0.0-0.0-3.0,,NAKUL GUHA,lallaurvi@dms.iitd.ac.in,,,,80,55,MSD308
556,MANAGERIAL ACC. & FINAC. MGMT.,A,3.0-0.0-0.0,,MANJARI RANA,hridaan93@dms.iitd.ac.in,MTh 08:00-09:30,,,80,95,MSL302
557,OPERATIONS MANAGEMENT,M,3.0-0.0-0.0,,SARA SAHA,wablebhavin@dms.iitd.ac.in,MTh 17:00-18:30,,,80,80,MSL304
558,NEW VENTURE CREATION,AC,2.0-0.0-2.0,,BAIJU GHOSE,samihadara@dms.iitd.ac.in,TF 14:00-15:30,,,80,90,MSL305
559,IDEATION AND PROTOYPING,AB,2.0-0.0-2.0,,SARA SAHA,wablebhavin@dms.iitd.ac.in,MTh 15:30-17:00,,,80,114,MSL306
560,Financial Accounting & Compliance for Startups,AD,3.0-0.0-0.0,,BAIJU GHOSE,samihadara@dms.iitd.ac.in,TF 15:30-17:00,,,80,80,MSL405
561,MANAGEMENT OF TECHNOLOGY TRANSFER ANDABSORPTION,Q,3.0-0.0-0.0,,TANYA SANGHVI,tatachirag@dms.iitd.ac.in,,,,93,86,MSL703
562,BUSINESS LAWS,S,3.0-0.0-0.0,,YUVAAN IYENGAR,kverma@dms.iitd.ac.in,,,,60,35,MSL706
563,MANAGEMENT ACCOUNTING,F,3.0-0.0-0.0,,ANAY BALASUBRAMANIAN,kiaan83@dms.iitd.ac.in,TThF 11:00-12:00,,,70,68,MSL707
564,MANAGEMENT ACCOUNTING,H,3.0-0.0-0.0,,ANAY BALASUBRAMANIAN,kiaan83@dms.iitd.ac.in,W 11:00-12:00,,,70,67,MSL707
565,MANAGEMENT ACCOUNTING,T,3.0-0.0-0.0,,MANJARI RANA,hridaan93@dms.iitd.ac.in,,,,70,32,MSL707
566,BUSINESS RESEARCH METHODS,AB2,1.5-0.0-0.0,,MIRAYA BANDI,shegde@dms.iitd.ac.in,MTh 15:30-17:00,,,70,68,MSL709
567,BUSINESS RESEARCH METHODS,AA2,1.5-0.0-0.0,,MIRAYA BANDI,shegde@dms.iitd.ac.in,MTh 14:00-15:30,,,70,72,MSL709
568,BUSINESS RESEARCH METHODS,U2,1.5-0.0-0.0,,ANVI BARIA,manikya67@dms.iitd.ac.in,,,,70,31,MSL709
569,STRATEGIC MANAGEMENT,T,3.0-0.0-0.0,,PRERAK UPADHYAY,dhanukdey@dms.iitd.ac.in,,,,70,35,MSL711
570,ETHICS & VALUE BASED LEADERSH.,AA1,1.5-0.0-0.0,,ANIRUDDH BAINS,mkhurana@dms.iitd.ac.in,MTh 14:00-15:30,,,70,67,MSL712
571,ETHICS & VALUE BASED LEADERSH.,AB1,1.5-0.0-0.0,,ANIRUDDH BAINS,mkhurana@dms.iitd.ac.in,MTh 15:30-17:00,,,70,68,MSL712
572,ETHICS & VALUE BASED LEADERSH.,R1,1.5-0.0-0.0,,ANIRUDDH BAINS,mkhurana@dms.iitd.ac.in,,,,70,28,MSL712
573,STATISTICS FOR MANAGEMENT,B,3.0-0.0-0.0,,ANAYA GODA,miraya58@dms.iitd.ac.in,MTh 09:30-11:00,,,70,65,MSL719
574,STATISTICS FOR MANAGEMENT,E,3.0-0.0-0.0,,ISHAAN BHALLA,ebutala@dms.iitd.ac.in,TWF 10:00-11:00,,,70,80,MSL719
575,STATISTICS FOR MANAGEMENT,S,3.0-0.0-0.0,,BHAVIN VORA,farhan36@dms.iitd.ac.in,,,,70,35,MSL719
576,MACROECONOMIC ENV. OF BUSINESS,R,3.0-0.0-0.0,,BHAVIN VORA,farhan36@dms.iitd.ac.in,,,,70,30,MSL720
577,BUSINESS COMMUNICATION,AD1,1.5-0.0-0.0,,PIYA SHUKLA,ravalrohan@dms.iitd.ac.in,TF 15:30-17:00,,,70,62,MSL724
578,BUSINESS COMMUNICATION,C1,1.5-0.0-0.0,,PIYA SHUKLA,ravalrohan@dms.iitd.ac.in,TWF 08:00-09:00,,,70,66,MSL724
579,BUSINESS COMMUNICATION,Q1,1.5-0.0-0.0,,PIYA SHUKLA,ravalrohan@dms.iitd.ac.in,,,,70,27,MSL724
580,INDIVIDUAL BEHAVIOR IN ORGANIZATION,AD2,1.5-0.0-0.0,,JIVIKA SENGUPTA,neelofar94@dms.iitd.ac.in,TF 15:30-17:00,,,70,66,MSL729
581,INDIVIDUAL BEHAVIOR IN ORGANIZATION,AC2,1.5-0.0-0.0,,JIVIKA SENGUPTA,neelofar94@dms.iitd.ac.in,TF 14:00-15:30,,,70,64,MSL729
582,INDIVIDUAL BEHAVIOR IN ORGANIZATION,Q2,1.5-0.0-0.0,,JIVIKA SENGUPTA,neelofar94@dms.iitd.ac.in,,,,70,28,MSL729
583,QUANTITATIVE METHODS IN MGMT.,E,3.0-0.0-0.0,,ARNAV TAILOR,mirayashenoy@dms.iitd.ac.in,TWF 10:00-11:00,,,70,62,MSL740
584,QUANTITATIVE METHODS IN MGMT.,D,3.0-0.0-0.0,,ABRAM RAVI,berakrish@dms.iitd.ac.in,TWF 09:00-10:00,,,70,66,MSL740
585,OPERATIONS MANAGEMENT,S,3.0-0.0-0.0,,SARA SAHA,wablebhavin@dms.iitd.ac.in,,,,70,30,MSL745
586,MARKETING MANAGEMENT,A,3.0-0.0-0.0,,VIDUR KURIAN,dkaur@dms.iitd.ac.in,MTh 08:00-09:30,,,70,67,MSL760
587,MARKETING MANAGEMENT,Q,3.0-0.0-0.0,,TEJAS DESHPANDE,nehmatlal@dms.iitd.ac.in,,,,70,31,MSL760
588,MARKETING MANAGEMENT,B,3.0-0.0-0.0,,NAKUL GUHA,lallaurvi@dms.iitd.ac.in,MTh 09:30-11:00,,,70,66,MSL760
589,MANAGERIAL ECONOMICS,J1,1.5-0.0-0.0,,ANAYA GODA,miraya58@dms.iitd.ac.in,MTF 12:00-13:00,,,70,62,MSL780
590,MANAGERIAL ECONOMICS,AC1,1.5-0.0-0.0,,ANAYA GODA,miraya58@dms.iitd.ac.in,TF 14:00-15:30,,,70,66,MSL780
591,MGMT. OF INTELLECTUAL PR. RIG.,AA,3.0-0.0-0.0,,ANAYA GODA,miraya58@dms.iitd.ac.in,MTh 14:00-15:30,,,80,91,MSL802
592,SYSTEMS THINKING,T,3.0-0.0-0.0,,NEELOFAR TOOR,ugera@dms.iitd.ac.in,,,,80,13,MSL808
593,DATA VISUALIZATION,T2,1.5-0.0-0.0,,YUVAAN IYENGAR,kverma@dms.iitd.ac.in,,,,80,58,MSL814
594,MANAGEMENT OF CHANGE,R,3.0-0.0-0.0,,ANIKA RAMESH,vedikathakkar@dms.iitd.ac.in,,,,80,29,MSL831
595,SUPPLY CHAIN LOGISTICS MGMT.,X,3.0-0.0-0.0,,AMIRA GOEL,senguptarati@dms.iitd.ac.in,,,,80,55,MSL843
596,TOTAL PROJECT SYSTEMS MGMT.,T,3.0-0.0-0.0,,VIVAAN ROUT,talwarishaan@dms.iitd.ac.in,,,,80,44,MSL845
597,APPLIED OPERATIONS RESEARCH,U,3.0-0.0-0.0,,ARNAV TAILOR,mirayashenoy@dms.iitd.ac.in,,,,80,16,MSL848
598,STRATEGIC ALLIANCE,U2,1.5-0.0-0.0,,TANYA SANGHVI,tatachirag@dms.iitd.ac.in,,,,80,8,MSL851
599,ELECTRONIC COMMERCE,U,3.0-0.0-0.0,,ALIA ATWAL,kairabhavsar@dms.iitd.ac.in,TThF 11:00-12:00,,,80,48,MSL855
600,CURRENT AND EMERGING ISSUES IN IT MANAGEMENT,X,3.0-0.0-0.0,,MIRAYA BANDI,shegde@dms.iitd.ac.in,,,,80,82,MSL859
601,PRODUCT MANAGEMENT,U,3.0-0.0-0.0,,NAKUL GUHA,lallaurvi@dms.iitd.ac.in,,,,80,64,MSL862
602,INTERNATIONAL FINANCIAL MANAGEMENT,AB,3.0-0.0-0.0,,SHLOK BUCH,dharmajandutt@dms.iitd.ac.in,MTh 15:30-17:00,,,60,54,MSL875
603,DIGITAL MARKETING-ANALYTICS & OPTIMIZATION,R,3.0-0.0-0.0,,ANVI BARIA,manikya67@dms.iitd.ac.in,,,,80,80,MSL885
604,MOBILE COMMERCE,AA,3.0-0.0-0.0,,YUVAAN IYENGAR,kverma@dms.iitd.ac.in,MTh 14:00-15:30,,,60,59,MSL887
605,PREDICTIVE ANALYTICS,T1,1.5-0.0-0.0,,ANVI BARIA,manikya67@dms.iitd.ac.in,,,,80,51,MSL892
606,SOCIAL MEDIA AND BUSINESS PRACTICES,T,3.0-0.0-0.0,,MIRAYA BANDI,shegde@dms.iitd.ac.in,,,,80,34,MSL894
607,ENTREPRENEURIAL FINANCE,D,3.0-0.0-0.0,,BAIJU GHOSE,samihadara@dms.iitd.ac.in,TWF 09:00-10:00,,,60,50,MSL897T
608,CORPORATE SECTOR ATTACHMENT,P,0.0-0.0-4.0,,ANVI BARIA,manikya67@dms.iitd.ac.in,,,,130,112,MST893
609,SELECTED TOPICS IN FINANCE,X,1.0-0.0-0.0,,AARUSH JOHAL,clad@dms.iitd.ac.in,,,,60,14,MSV802
610,CASE STUDY TEACHING & WRITING,X,1.0-0.0-0.0,,VIDUR KURIAN,dkaur@dms.iitd.ac.in,,,,30,19,MSV815
611,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,ADAH MADAN,lchakraborty@mse.iitd.ac.in,,,,30,12,JPD801
612,B.Tech Project-BTP-I,X,0.0-0.0-8.0,,YAKSHIT RAMASWAMY,krishayesha@mse.iitd.ac.in,,,,6,6,MLD411
613,Major Project-I,P,0.0-0.0-18.0,,KIAAN GANESH,doraadah@mse.iitd.ac.in,,,,30,3,MLD801
614,MS Research Project,P,0.0-0.0-72.0,,KIAAN GANESH,doraadah@mse.iitd.ac.in,,,,30,3,MLD895
615,Introduction to Materials Science and Engineering,E,3.0-0.0-2.0,,SEHER BAHRI,advik68@mse.iitd.ac.in,TWF 10:00-11:00,,,450,420,MLL100
616,Introduction to the Thermodynamics of Materials,F,3.0-1.0-0.0,,AKARSH AMBLE,fgopal@mse.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,50,36,MLL103
617,STRUCTURE AND CHARACTERISATION OF MATERIALS,A,3.0-0.0-0.0,,YASHVI BANERJEE,odhar@mse.iitd.ac.in,MTh 08:00-09:30,,,40,38,MLL701
618,THERMODYNAMICS OF MATERIALS,B,3.0-0.0-0.0,,ANAYA MANGAT,mannanmiraan@mse.iitd.ac.in,MTh 09:30-11:00,,,30,17,MLL702
619,MATHEMATICAL AND COMPUTATIONAL METHODS IN MATERIALS,D,3.0-0.0-2.0,,ALIA KEER,nirvi95@mse.iitd.ac.in,TWF 09:00-10:00,,,30,27,MLL703
620,Tribology and Surface Engineering of Materials,AC,3.0-0.0-0.0,,IVAN VARMA,surajayant@mse.iitd.ac.in,TF 14:00-15:30,,,30,21,MLL736
621,Electronic Devices and Characterization,AD,3.0-0.0-0.0,,MISHTI SANE,samrahazel@mse.iitd.ac.in,TF 15:30-17:00,,,30,15,MLL738
622,MATERIALS PROCESSING AND CHARACTERIZATION LAB,X,1.0-1.0-4.0,,KIAAN GANESH,doraadah@mse.iitd.ac.in,,,,30,21,MLP704
623,SPECIAL TOPICS IN MATERIALS,X,1.0-0.0-0.0,,IVAN VARMA,surajayant@mse.iitd.ac.in,,,,30,11,MLV705
624,POLYMER CHEMISTRY,A,3.0-0.0-0.0,,YAKSHIT RAMASWAMY,krishayesha@mse.iitd.ac.in,MTh 08:00-09:30,,,30,25,PTL701
625,POLYMER PHYSICS,M,3.0-0.0-0.0,,CHIRAG CHEEMA,arhaankannan@mse.iitd.ac.in,MTh 17:00-18:30,,,30,20,PTL703
626,POLYMER CHARACTERIZATION,E,2.0-0.0-2.0,,CHIRAG MAHARAJ,kismatbrar@mse.iitd.ac.in,TWF 10:00-11:00,,,30,29,PTL705
627,POLYMER ENGG. & RHEOLOGY,B,3.0-0.0-0.0,,KHUSHI DHINGRA,lgulati@mse.iitd.ac.in,MTh 09:30-11:00,,,30,23,PTL707
628,POLYMER BLENDS & ALLOYS,D,3.0-0.0-0.0,,ADAH MADAN,lchakraborty@mse.iitd.ac.in,TWF 09:00-10:00,,,30,11,PTL714
629,RUBBER TECHNOLOGY,AC,3.0-0.0-0.0,,ABRAM VYAS,lsundaram@mse.iitd.ac.in,TF 14:00-15:30,,,30,16,PTL716
630,POLYMERIC NANOMATERIALS AND NANOCOMPOSITES,AD,3.0-0.0-0.0,,TARINI KEER,heerbhattacharyya@mse.iitd.ac.in,TF 15:30-17:00,,,30,21,PTL726
631,POLYMER SCIENCE LABORATORY,P,0.0-0.0-4.0,,TARINI KEER,heerbhattacharyya@mse.iitd.ac.in,,,,45,35,PTP709
632,POLYMER SCI. LAB,P,0.0-0.0-4.0,,ABRAM VYAS,lsundaram@mse.iitd.ac.in,,,,40,12,PTP710
633,PRACTICAL TRAINING,X,0.0-0.0-0.0,,UMANG SHA,ehsaanchahal@maths.iitd.ac.in,,,,1,0,MAT450
634,MINI PROJECT,X,0.0-0.0-6.0,,SHALV DHAR,vihaansaxena@maths.iitd.ac.in,,,,50,7,MTD350
635,PROJECT I,X,0.0-0.0-10.0,,ONKAR KADE,tiyalall@maths.iitd.ac.in,,,,58,59,MTD701
636,MAJOR PROJECT PARTI,X,0.0-0.0-12.0,,UMANG SHA,ehsaanchahal@maths.iitd.ac.in,,,,1,0,MTD851
637,MAJOR PROJECT PART-I,X,0.0-0.0-8.0,,UMANG SHA,ehsaanchahal@maths.iitd.ac.in,,,,23,25,MTD853
638,LINEAR ALGEBRA & APPLICATIONS,D,3.0-0.0-0.0,,DRISHYA JOHAL,divitthakur@maths.iitd.ac.in,TWF 09:00-10:00,,,164,163,MTL104
639,ALGEBRA,B,3.0-0.0-0.0,,RANIA SATHE,shamikkaul@maths.iitd.ac.in,MTh 09:30-11:00,,,70,75,MTL105
640,PROBABILITY & STOCHASTIC PRO.,D,3.0-1.0-0.0,,NEHMAT BATTA,hridaan55@maths.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,330,339,MTL106
641,NUMERICAL METHOD S& COMPUTATION,H,3.0-0.0-0.0,,UMANG SHA,ehsaanchahal@maths.iitd.ac.in,"MW 11:00-12:00 ,Th 12:00-13:00",,,0,337,MTL107
642,COMBINATORICS,AB,3.0-0.0-0.0,,ANIRUDDH GANDHI,esaxena@maths.iitd.ac.in,MTh 15:30-17:00,,,100,100,MTL146
643,DISCRETE MATHEMATICAL STRUC.,B,3.0-1.0-0.0,,ARADHYA REDDY,ikhalsa@maths.iitd.ac.in,MTh 09:30-11:00,,,200,200,MTL180
644,ANALYSIS & DESIGN OF ALGORITHMS,F,3.0-1.0-0.0,,ANIRUDDH GANDHI,esaxena@maths.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,150,117,MTL342
645,OPERATING SYSTEMS,K,3.0-0.0-2.0,,AARUSH DATE,bahririaan@maths.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,150,26,MTL458
646,ALGEBRA,B,3.0-1.0-0.0,,PARI BALA,mishti50@maths.iitd.ac.in,MTh 09:30-11:00,,,100,64,MTL501
647,LINEAR ALGEBRA,A,3.0-1.0-0.0,,KABIR SUNDER,sagarstuvan@maths.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,100,70,MTL502
648,REAL ANALYSIS,J,3.0-1.0-0.0,,ARADHYA BAWA,ambleshaan@maths.iitd.ac.in,MTF 12:00-13:00,,,100,69,MTL503
649,ORDINARY DIFFERENTIAL EQUATION,E,3.0-1.0-0.0,,NIRVAAN KAUL,kiaangara@maths.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,100,64,MTL504
650,COMPUTER PROGRAMMING,H,3.0-1.0-0.0,,PRIYANSH SAWHNEY,alia11@maths.iitd.ac.in,"MW 11:00-12:00 ,Th 12:00-13:00",,,100,66,MTL505
651,PROBABILITY AND STATISTICS,D,3.0-1.0-0.0,,TARA VASA,amira14@maths.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,100,61,MTL601
652,FUNCTIONAL ANALYSIS,F,3.0-1.0-0.0,,SHALV DHAR,vihaansaxena@maths.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,100,61,MTL602
653,PARTIAL DIFFERENTIAL EQUATIONS,AB,3.0-1.0-0.0,,NISHITH KOTHARI,desaksham@maths.iitd.ac.in,MTh 15:30-17:00,,,100,60,MTL603
654,COMP. METHODS FOR DIFFER. EQU.,J,3.0-0.0-2.0,,TRISHA SULE,takfarhan@maths.iitd.ac.in,MTF 12:00-13:00,,,83,85,MTL712
655,STOCHASTIC OF FINANCE,A,3.0-0.0-0.0,,KIAAN BAL,charvikrishna@maths.iitd.ac.in,MTh 08:00-09:30,,,100,76,MTL733
656,COMMUTATIVE ALGEBRA,AC,3.0-0.0-0.0,,RANIA SATHE,shamikkaul@maths.iitd.ac.in,TF 14:00-15:30,,,30,15,MTL738
657,MATHEMATICAL THEORY OF CODING,M,3.0-0.0-0.0,,PARI BALA,mishti50@maths.iitd.ac.in,MTh 17:00-18:30,,,100,16,MTL744
658,INTRODUCTION TO GAME THEORY,AC,3.0-0.0-0.0,,ONKAR KADE,tiyalall@maths.iitd.ac.in,TF 14:00-15:30,,,75,71,MTL763
659,MULTIVARIATE STATISTICAL METH.,J,3.0-0.0-0.0,,DIVIT VASA,nirvaan21@maths.iitd.ac.in,MTF 12:00-13:00,,,150,18,MTL766
