S.No,Course Name,Slot Name,Units,Type,Instructor,Instructor Email,Lecture Time,Tutorial Time,Practical Time,Vacancy,Current Strength,Course Code
497,SEMINAR (CASE MATERIAL-BASED)MINOR PROJECT,X,0.0-0.0-6.0,,VAIBHAV BORA,sarmarhea@hss.iitd.ac.in,,,,30,6,HSD700
498,Basics of Programming for Cognitive Science,P,0.0-0.0-2.0,,SHALV BHANDARI,hazelkar@hss.iitd.ac.in,,,,25,21,HSL522P
499,Cognitive Neuroscience,P,0.0-0.0-2.0,,MADHAV SAMI,pborde@hss.iitd.ac.in,,,,25,18,HSL561P
500,Microeconomics II,X,3.0-1.0-0.0,,JIVIN SINGHAL,saira49@hss.iitd.ac.in,,,,25,14,HSL611
501,Macroeconomics II,B,3.0-1.0-0.0,,MANIKYA DHAWAN,samrarati@hss.iitd.ac.in,MTh 09:30-11:00,,,25,14,HSL612
502,Econometrics,AB,3.0-0.0-2.0,,NIRVI WALI,sampathsumer@hss.iitd.ac.in,MTh 15:30-17:00,,,25,14,HSL613
503,Development Economics,A,3.0-0.0-0.0,,BAIJU GOPAL,ubail@hss.iitd.ac.in,MTh 08:00-09:30,,,25,15,HSL614
504,Mathematical Foundations for Cognitive Science,X,2.0-1.0-0.0,,SHALV BHANDARI,hazelkar@hss.iitd.ac.in,,,,35,35,HSL621
505,Computation and Cognition,AB,3.0-0.0-2.0,,MADHAV SAMI,pborde@hss.iitd.ac.in,MTh 15:30-17:00,,,35,23,HSL622
506,Philosophy of Mind and Cognition,X,3.0-1.0-0.0,,MIRAYA BHARGAVA,jayan74@hss.iitd.ac.in,,,,35,24,HSL651
507,Cognitive Processes: From Labs to Fields,AA,3.0-0.0-2.0,,TUSHAR AMBLE,hiranchaudhry@hss.iitd.ac.in,MTh 14:00-15:30,,,35,24,HSL661
508,INCLUSIVE INNOVATION: THEORYAND PRACTICE,M,2.0-0.0-4.0,HU,DHRUV LAL,zachariaadvika@sopp.iitd.ac.in,MTh 17:00-18:30,,,92,31,HSL704
509,Macro Development Economics,M,3.0-0.0-0.0,,ALIA SANDAL,nrau@hss.iitd.ac.in,MTh 17:00-18:30,,,25,22,HSL711
510,Research Methods in Cognitive Science,P,0.0-0.0-4.0,,SHALV BHANDARI,hazelkar@hss.iitd.ac.in,,,,35,20,HSL721P
511,Advanced Experimental Methods,X,0.5-0.0-2.0,,JAYAN KARA,anvi35@hss.iitd.ac.in,,,,25,17,HSL724
512,Advanced Qualitative Methods,X,0.5-0.0-2.0,,JAYAN KARA,anvi35@hss.iitd.ac.in,,,,25,19,HSL725
513,PSYCHOLINGUISTICS,AC,3.0-0.0-0.0,,SHALV BHANDARI,hazelkar@hss.iitd.ac.in,TF 14:00-15:30,,,35,13,HSL745
514,Optimality Theory and Harmonic Grammar,X,3.0-0.0-0.0,,VAIBHAV BORA,sarmarhea@hss.iitd.ac.in,,,,35,7,HSL749
515,PSYCHOLOGICAL INTERVENTIONS,B,3.0-0.0-0.0,,SAHIL SANKARAN,aroraanaya@hss.iitd.ac.in,MTh 09:30-11:00,,,25,9,HSL764
516,SOCIOLOGY OF INDIA,AB,3.0-0.0-0.0,,ABRAM KADE,bahlmisha@hss.iitd.ac.in,MTh 15:30-17:00,,,25,11,HSL772
517,RESEARCH WRITING,A,3.0-0.0-0.0,,INDRANIL KRISH,shamikhanda@hss.iitd.ac.in,MTh 08:00-09:30,,,100,100,HSL800
518,RESEARCH WRITING,A1,3.0-0.0-0.0,,INDRANIL KRISH,shamikhanda@hss.iitd.ac.in,,,,0,0,HSL800
519,RESEARCH WRITING,M,3.0-0.0-0.0,,INDRANIL KRISH,shamikhanda@hss.iitd.ac.in,MTh 17:00-18:30,,,100,100,HSL800
520,RESEARCH WRITING,X,3.0-0.0-0.0,,INDRANIL KRISH,shamikhanda@hss.iitd.ac.in,,,,0,0,HSL800
521,Advanced Data analysis for behavioral research using R,X,3.0-0.0-2.0,,SHALV BHANDARI,hazelkar@hss.iitd.ac.in,,,,15,13,HSL822
522,MINIMALIST ARCHITECTURE OF GRAMMAR,B,3.0-0.0-0.0,,KANAV BASAK,krishnancharvi@hss.iitd.ac.in,MTh 09:30-11:00,,,25,6,HSL841
523,PHILOSOPHY OF LITERATURE,X,3.0-0.0-0.0,,KARTIK SAINI,kiara56@hss.iitd.ac.in,,,,25,8,HSL851
524,POLITICAL PHILOSOPHY,AB,3.0-0.0-0.0,,EHSAAN VALA,darshitvasa@hss.iitd.ac.in,MTh 15:30-17:00,,,25,14,HSL852
525,Economics Lab,X,0.0-0.0-8.0,,JIVIN SINGHAL,saira49@hss.iitd.ac.in,,,,25,15,HSP511
526,Cognitive Science Lecture Series II,X,0.0-0.0-4.0,,MADHAV SAMI,pborde@hss.iitd.ac.in,,,,25,17,HSP523
527,Research Project in Economics II,X,0.0-0.0-18.0,,NIRVI WALI,sampathsumer@hss.iitd.ac.in,,,,25,8,HSP620
528,MACRO ECONOMICS,A,3.0-1.0-0.0,HU,ALIA SANDAL,nrau@hss.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,274,275,HUL213
529,AN INTRODUCTION TO LITERATURE,M,3.0-1.0-0.0,HU,SIYA GOLLA,andravedika@hss.iitd.ac.in,MTh 17:00-18:30,,,137,134,HUL231
530,AN INTRODUCTION TO DRAMA,M,3.0-1.0-0.0,HU,YASHVI WADHWA,jayesh70@hss.iitd.ac.in,MTh 17:00-18:30,,,137,108,HUL236
531,FUNDAMENTALS OF LANGUAGE SCIENCES,A,3.0-1.0-0.0,HU,SHALV BHANDARI,hazelkar@hss.iitd.ac.in,MTh 08:00-09:30,,,411,412,HUL242
532,CRITICAL THINKING,M,3.0-1.0-0.0,HU,NEHMAT GARDE,tiwariraunak@hss.iitd.ac.in,MTh 17:00-18:30,,,137,81,HUL256
533,SOCIAL AND POLITICAL PHILOSOPH,M,3.0-1.0-0.0,HU,EHSAAN VALA,darshitvasa@hss.iitd.ac.in,MTh 17:00-18:30,,,137,97,HUL258
534,INTRODUCTION TO PSYCHOLOGY,A,3.0-1.0-0.0,HU,DHRUV BATH,sunderahana@hss.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,548,187,HUL261
535,INTRODUCTION TO SOCIOLOGY,M,3.0-1.0-0.0,HU,KAVYA CHOKSHI,sureshdivit@hss.iitd.ac.in,MTh 17:00-18:30,,,137,138,HUL271
536,INTRODUCTION TO THE SOCIOLOGY OF INDIA,M,3.0-1.0-0.0,HU,ABRAM KADE,bahlmisha@hss.iitd.ac.in,MTh 17:00-18:30,,,137,137,HUL272
537,SOCIAL SCIENCE APPROACHES TO DEVELOPMENT,M,3.0-1.0-0.0,HU,INDRAJIT BHANDARI,keya62@hss.iitd.ac.in,MTh 17:00-18:30,,,137,137,HUL286
538,FANTASY LITERATURE,M,3.0-0.0-0.0,HU,INDRANIL KRISH,shamikhanda@hss.iitd.ac.in,MTh 17:00-18:30,,,46,46,HUL307
539,APPLIED GAME THEORY,M,3.0-0.0-0.0,,SHAAN CHHABRA,chandaanahita@hss.iitd.ac.in,MTh 17:00-18:30,,,0,31,HUL311
540,INDIAN THEATRE,M,3.0-0.0-0.0,HU,SARA WAGLE,shalv86@hss.iitd.ac.in,MTh 17:00-18:30,,,46,45,HUL335
541,WORKSHOP IN CREATIVE WRITING,B,3.0-0.0-0.0,HU,VEDIKA JANI,hayreanya@cse.iitd.ac.in,MTh 09:30-11:00,,,20,6,HUL336
542,SELECTED TOPICS IN LITERATURE,M,3.0-0.0-0.0,HU,MIRAYA RAMAN,lhayer@hss.iitd.ac.in,MTh 17:00-18:30,,,46,29,HUL340
543,SELECTED TOPICS IN LITERATURE,A,3.0-0.0-0.0,HU,KARTIK SAINI,kiara56@hss.iitd.ac.in,MTh 08:00-09:30,,,46,48,HUL340
544,SELECTED TOPICS IN LINGUISTICS,M,3.0-0.0-0.0,HU,ZAINA KEER,ryanlata@hss.iitd.ac.in,MTh 17:00-18:30,,,46,45,HUL350
545,SELECTED TOPICS IN PHILOSOPHY,M,3.0-0.0-0.0,HU,KARTIK SAINI,kiara56@hss.iitd.ac.in,MTh 17:00-18:30,,,46,45,HUL360
546,SELECTED TOPICS IN PSYCHOLOGY,A,3.0-0.0-0.0,HU,SAHIL SANKARAN,aroraanaya@hss.iitd.ac.in,MTh 08:00-09:30,,,46,48,HUL370
547,"SCIENCE, TECHNOLOGY AND SOCIETY",A,3.0-0.0-0.0,HU,SHAMIK KANT,deshpandemannat@hss.iitd.ac.in,MTh 08:00-09:30,,,46,47,HUL371
548,INDUSTRY AND WORK CULTURE UNDER GLOBALIZATION,H,3.0-0.0-0.0,HU,RENEE BATRA,jiyasaini@hss.iitd.ac.in,"MW 11:00-12:00 ,Th 12:00-13:00",,,46,49,HUL378
549,SELECTED TOPICS IN SOCIOLOGY,J,3.0-0.0-0.0,HU,ARNAV DYAL,parisachdeva@hss.iitd.ac.in,MTF 12:00-13:00,,,46,49,HUL380
550,SELECTED TOPICS IN SOCIOLOGY,M,3.0-0.0-0.0,HU,KAVYA CHOKSHI,sureshdivit@hss.iitd.ac.in,MTh 17:00-18:30,,,46,45,HUL380
551,Contemporary Critical Theory,X,3.0-0.0-0.0,,SARA WAGLE,shalv86@hss.iitd.ac.in,,,,25,22,HUL732
552,COGNITIVE PSYCHOLOGY,C,3.0-0.0-0.0,,DHRUV BATH,sunderahana@hss.iitd.ac.in,TWF 08:00-09:00,,,35,31,HUL763
553,CIVIL SOCIETY AND DEMOCRACY IN INDIA,X,3.0-0.0-0.0,,KAVYA CHOKSHI,sureshdivit@hss.iitd.ac.in,,,,25,18,HUL874
554,MBA Project,P,0.0-0.0-6.0,,ARNAV TAILOR,mirayashenoy@dms.iitd.ac.in,,,,115,89,MDD801
555,MBA Project,P,0.0-0.0-6.0,,ARNAV TAILOR,mirayashenoy@dms.iitd.ac.in,,,,30,23,MDD802
556,MBA Project,P,0.0-0.0-6.0,,ARNAV TAILOR,mirayashenoy@dms.iitd.ac.in,,,,35,34,MDD803
557,Business Plan & Funding,P,0.0-0.0-3.0,,NAKUL GUHA,lallaurvi@dms.iitd.ac.in,,,,80,33,MSD309
558,ORGANIZATION AND PEOPLE MANAGEMENT,M,3.0-0.0-0.0,,PIYA SHUKLA,ravalrohan@dms.iitd.ac.in,MTh 17:00-18:30,,,0,79,MSL301
559,MARKETING MANAGEMENT,A,3.0-0.0-0.0,,NAKUL GUHA,lallaurvi@dms.iitd.ac.in,MTh 08:00-09:30,,,0,84,MSL303
560,Venture Financing & Teaming,AB,3.0-0.0-0.0,,BAIJU GHOSE,samihadara@dms.iitd.ac.in,MTh 15:30-17:00,,,80,71,MSL307
561,Financial Institutions and Markets,AA,3.0-0.0-0.0,,KAIRA MANI,gchaudhuri@dms.iitd.ac.in,MTh 14:00-15:30,,,250,271,MSL310
562,Startup Performance Management,AC,3.0-0.0-0.0,,ANAYA GODA,miraya58@dms.iitd.ac.in,TF 14:00-15:30,,,80,79,MSL408
563,FUNDAMENTALS OF MANAGEMENT OF TECHNOLOGY,T,3.0-0.0-0.0,,NEELOFAR TOOR,ugera@dms.iitd.ac.in,,,,90,36,MSL700
564,HRM SYSTEMS,R1,1.5-0.0-0.0,,ANIRUDDH BAINS,mkhurana@dms.iitd.ac.in,,,,70,27,MSL705
565,HRM SYSTEMS,AA1,1.5-0.0-0.0,,ANIRUDDH BAINS,mkhurana@dms.iitd.ac.in,MTh 14:00-15:30,,,70,62,MSL705
566,HRM SYSTEMS,AB1,1.5-0.0-0.0,,ANIRUDDH BAINS,mkhurana@dms.iitd.ac.in,MTh 15:30-17:00,,,70,65,MSL705
567,BUSINESS LAWS,E,3.0-0.0-0.0,,TANYA SANGHVI,tatachirag@dms.iitd.ac.in,TWF 10:00-11:00,,,115,111,MSL706
568,FINANCIAL MANAGEMENT,T,3.0-0.0-0.0,,BAIJU GHOSE,samihadara@dms.iitd.ac.in,,,,70,27,MSL708
569,FINANCIAL MANAGEMENT,AB,3.0-0.0-0.0,,KAIRA MANI,gchaudhuri@dms.iitd.ac.in,MTh 15:30-17:00,,,70,65,MSL708
570,FINANCIAL MANAGEMENT,AC,3.0-0.0-0.0,,ANAY BALASUBRAMANIAN,kiaan83@dms.iitd.ac.in,TF 14:00-15:30,,,70,65,MSL708
571,STRATEGIC MANAGEMENT,J,3.0-0.0-0.0,,NEELOFAR TOOR,ugera@dms.iitd.ac.in,MTF 12:00-13:00,,,70,62,MSL711
572,STRATEGIC MANAGEMENT,B,3.0-0.0-0.0,,PRERAK UPADHYAY,dhanukdey@dms.iitd.ac.in,MTh 09:30-11:00,,,70,68,MSL711
573,INFORMATION SYSTEMS MANAGEMENT,S,3.0-0.0-0.0,,ANVI BARIA,manikya67@dms.iitd.ac.in,,,,70,29,MSL713
574,INFORMATION SYSTEMS MANAGEMENT,A,3.0-0.0-0.0,,ALIA ATWAL,kairabhavsar@dms.iitd.ac.in,MTh 08:00-09:30,,,70,61,MSL713
575,INFORMATION SYSTEMS MANAGEMENT,AA,3.0-0.0-0.0,,YUVAAN IYENGAR,kverma@dms.iitd.ac.in,MTh 14:00-15:30,,,70,65,MSL713
576,MACROECONOMIC ENV. OF BUSINESS,E,3.0-0.0-0.0,,ISHAAN BHALLA,ebutala@dms.iitd.ac.in,TWF 10:00-11:00,,,70,70,MSL720
577,MACROECONOMIC ENV. OF BUSINESS,H,3.0-0.0-0.0,,ANAYA GODA,miraya58@dms.iitd.ac.in,M 11:00-12:00,,,70,66,MSL720
578,ECONOMETRICS,S,3.0-0.0-0.0,,BHAVIN VORA,farhan36@dms.iitd.ac.in,,,,60,19,MSL721
579,Managing Enterprise AI/ML Systems,Q2,1.5-0.0-0.0,,ANVI BARIA,manikya67@dms.iitd.ac.in,,,,90,23,MSL722
580,TELECOM SYSTEMS MANAGEMENT,C,3.0-0.0-0.0,,VIDUR KURIAN,dkaur@dms.iitd.ac.in,TWF 08:00-09:00,,,60,48,MSL723
581,INTERPERSONAL BEHAVIOR & TEAM DYNAMICS,S1,1.5-0.0-0.0,,JIVIKA SENGUPTA,neelofar94@dms.iitd.ac.in,,,,70,27,MSL727
582,INTERPERSONAL BEHAVIOR & TEAM DYNAMICS,AC1,1.5-0.0-0.0,,JIVIKA SENGUPTA,neelofar94@dms.iitd.ac.in,TF 14:00-15:30,,,70,61,MSL727
583,INTERPERSONAL BEHAVIOR & TEAM DYNAMICS,AD1,1.5-0.0-0.0,,JIVIKA SENGUPTA,neelofar94@dms.iitd.ac.in,TF 15:30-17:00,,,70,65,MSL727
584,INTERNATIONAL TELECOM MANAGEMENT,F,3.0-0.0-0.0,,AMIRA GOEL,senguptarati@dms.iitd.ac.in,TThF 11:00-12:00,,,60,23,MSL728
585,ORGANIZATION THEORY,S2,1.5-0.0-0.0,,PIYA SHUKLA,ravalrohan@dms.iitd.ac.in,,,,70,28,MSL733
586,ORGANIZATION THEORY,AC2,1.5-0.0-0.0,,ANIKA RAMESH,vedikathakkar@dms.iitd.ac.in,TF 14:00-15:30,,,70,60,MSL733
587,ORGANIZATION THEORY,AD2,1.5-0.0-0.0,,ANIKA RAMESH,vedikathakkar@dms.iitd.ac.in,TF 15:30-17:00,,,70,65,MSL733
588,MANAGEMENT OF SMALL & MEDIUM SCALE INDUSTRIAL ENT.,AD,3.0-0.0-0.0,,BHAVIN VORA,farhan36@dms.iitd.ac.in,TF 15:30-17:00,,,80,116,MSL734
589,QUANTITATIVE METHODS IN MGMT.,Q,3.0-0.0-0.0,,ARNAV TAILOR,mirayashenoy@dms.iitd.ac.in,,,,70,30,MSL740
590,OPERATIONS MANAGEMENT,B,3.0-0.0-0.0,,AMIRA GOEL,senguptarati@dms.iitd.ac.in,MTh 09:30-11:00,,,70,61,MSL745
591,OPERATIONS MANAGEMENT,E,3.0-0.0-0.0,,SARA SAHA,wablebhavin@dms.iitd.ac.in,TWF 10:00-11:00,,,70,66,MSL745
592,MANAGERIAL ECONOMICS,R2,1.5-0.0-0.0,,ANAYA GODA,miraya58@dms.iitd.ac.in,,,,70,29,MSL780
593,Macroeconomic Dynamics,R,3.0-0.0-0.0,,BHAVIN VORA,farhan36@dms.iitd.ac.in,,,,80,6,MSL781
594,Business Cycles and Global Economy,Q1,1.5-0.0-0.0,,ANAYA GODA,miraya58@dms.iitd.ac.in,,,,80,5,MSL782
595,TECHNICAL ENTREPRENEURSHIP,AC,3.0-0.0-0.0,,BHAVIN VORA,farhan36@dms.iitd.ac.in,TF 14:00-15:30,,,80,11,MSL803
596,MERGERS & ACQUISITIONS,R,3.0-0.0-0.0,,MANJARI RANA,hridaan93@dms.iitd.ac.in,,,,80,48,MSL806
597,INDUSTRIAL WASTE MANAGEMENT,U,3.0-0.0-0.0,,VIVAAN ROUT,talwarishaan@dms.iitd.ac.in,,,,90,34,MSL818
598,CURRENT & EM. ISSUES IN ST. MG,S,3.0-0.0-0.0,,TANYA SANGHVI,tatachirag@dms.iitd.ac.in,,,,80,22,MSL829
599,MANAGEMENT OF CHANGE,R,3.0-0.0-0.0,,ANIKA RAMESH,vedikathakkar@dms.iitd.ac.in,,,,80,10,MSL831
600,MANUFACTURING STRATEGY,Q,3.0-0.0-0.0,,ABRAM RAVI,berakrish@dms.iitd.ac.in,,,,90,39,MSL840
601,APPLIED OPERATIONS RESEARCH,K,3.0-0.0-0.0,,ARNAV TAILOR,mirayashenoy@dms.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,80,6,MSL848
602,STRATEGIC ALLIANCE,B2,1.5-0.0-0.0,,TANYA SANGHVI,tatachirag@dms.iitd.ac.in,,,,60,5,MSL851
603,BUSINESS INTELLIGENCE,AD,3.0-0.0-0.0,,YUVAAN IYENGAR,kverma@dms.iitd.ac.in,TF 15:30-17:00,,,60,59,MSL856
604,MARKET RESEARCH,R,3.0-0.0-0.0,,NAKUL GUHA,lallaurvi@dms.iitd.ac.in,,,,80,34,MSL861
605,ADVERTISING AND SALESPROMOTION MANAGEMENT,T,3.0-0.0-0.0,,TEJAS DESHPANDE,nehmatlal@dms.iitd.ac.in,,,,80,80,MSL863
606,SALES MANAGEMENT,U,3.0-0.0-0.0,,TEJAS DESHPANDE,nehmatlal@dms.iitd.ac.in,,,,80,45,MSL865
607,Current and Emerging Issues in Marketing,A,3.0-0.0-0.0,,VIDUR KURIAN,dkaur@dms.iitd.ac.in,MTh 08:00-09:30,,,60,40,MSL869
608,BANKING AND FINANCIAL SERVICES,AA2,1.5-0.0-0.0,,MANJARI RANA,hridaan93@dms.iitd.ac.in,MTh 14:00-15:30,,,60,12,MSL871
609,SECURITY ANALYSIS & PORTFOLIOMANAGEMENT,AB,3.0-0.0-0.0,,SHLOK BUCH,dharmajandutt@dms.iitd.ac.in,MTh 15:30-17:00,,,60,33,MSL873
610,INDIAN FINANCIAL SYSTEM,AA1,1.5-0.0-0.0,,MANJARI RANA,hridaan93@dms.iitd.ac.in,MTh 14:00-15:30,,,60,11,MSL874
611,ELECTRONIC PAYMENTS,U1,1.5-0.0-0.0,,ANVI BARIA,manikya67@dms.iitd.ac.in,,,,80,28,MSL878
612,CURRENT AND EMERGING ISSUES IN FINANCE,T,3.0-0.0-0.0,,ANAY BALASUBRAMANIAN,kiaan83@dms.iitd.ac.in,,,,60,14,MSL879
613,"ICTS, DEVELOPMENT AND BUSINESS",U2,1.5-0.0-0.0,,MIRAYA BANDI,shegde@dms.iitd.ac.in,,,,90,24,MSL883
614,Information System Strategy,AA,3.0-0.0-0.0,,MIRAYA BANDI,shegde@dms.iitd.ac.in,MTh 14:00-15:30,,,60,37,MSL884
615,FIXED INCOME SECURITIES,S,3.0-0.0-0.0,,KAIRA MANI,gchaudhuri@dms.iitd.ac.in,,,,80,15,MSL898T
616,SOCIAL  SECTOR ATTACHMENT,P,0.0-0.0-2.0,,NEELOFAR TOOR,ugera@dms.iitd.ac.in,,,,135,127,MST894
617,SELECTED TOPICS IN I T MANAGEMENT,X,1.0-0.0-0.0,,ALIA ATWAL,kairabhavsar@dms.iitd.ac.in,,,,90,10,MSV803
618,SELECTED TOPICS IN OPERATIONS MANAGEMENT,X,1.0-0.0-0.0,,SARA SAHA,wablebhavin@dms.iitd.ac.in,,,,90,10,MSV804
619,Contemporary Issues in OB & HR Management,X,1.0-0.0-0.0,,JIVIKA SENGUPTA,neelofar94@dms.iitd.ac.in,,,,90,12,MSV818
620,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,ADAH MADAN,lchakraborty@mse.iitd.ac.in,,,,30,12,JPD802
621,B. Tech. Project (Part -2),P,0.0-0.0-12.0,,IVAN VARMA,surajayant@mse.iitd.ac.in,,,,10,3,MLD412
622,Major Project-2,P,0.0-0.0-18.0,,KIAAN GANESH,doraadah@mse.iitd.ac.in,,,,30,3,MLD802
623,MS Research Project,P,0.0-0.0-72.0,,KIAAN GANESH,doraadah@mse.iitd.ac.in,,,,10,4,MLD895
624,Introduction to Materials Science and Engineering,E,3.0-0.0-2.0,,EMIR BARAL,lmann@mse.iitd.ac.in,TWF 10:00-11:00,,,500,156,MLL100
625,Structure of Materials,B,2.0-1.0-0.0,,PRERAK DUBE,etandon@mse.iitd.ac.in,MTh 09:30-11:00,,,40,38,MLL102
626,Characterization of Materials I,C,3.0-0.0-3.0,,MISHTI SANE,samrahazel@mse.iitd.ac.in,TWF 08:00-09:00,,,40,36,MLL104
627,Phase Equilibria and Transformations,H,2.0-1.0-0.0,,AKARSH AMBLE,fgopal@mse.iitd.ac.in,"MW 11:00-12:00 ,Th 12:00-13:00",,,40,40,MLL202
628,Math. Methods in Materials Engineering,F,2.0-1.0-0.0,,PRANAY DUA,nishithwalia@mse.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,60,24,MLL212
629,Introduction to Polymeric Materials,J,3.0-0.0-2.0,,TARINI KEER,heerbhattacharyya@mse.iitd.ac.in,MTF 12:00-13:00,,,40,38,MLL242
630,MECHANICAL BEHAVIOUR OF MATERIALS,E,3.0-0.0-0.0,,SEHER BAHRI,advik68@mse.iitd.ac.in,TWF 10:00-11:00,,,30,20,MLL711
631,MATERIALS DESIGN AND SELECTION,D,3.0-0.0-0.0,,YASHVI BANERJEE,odhar@mse.iitd.ac.in,TWF 09:00-10:00,,,40,21,MLL712
632,PHASE TRANSFORMATIONS,F,3.0-0.0-0.0,,ANAYA MANGAT,mannanmiraan@mse.iitd.ac.in,TThF 11:00-12:00,,,40,15,MLL713
633,ADVANCED ENGINEERING MATERIALS,A,3.0-0.0-0.0,,KIAAN GANESH,doraadah@mse.iitd.ac.in,MTh 08:00-09:30,,,40,27,MLL715
634,ENGINEERING FAILURE ANALYSIS AND PREVENTION,B,3.0-0.0-0.0,,IVAN VARMA,surajayant@mse.iitd.ac.in,MTh 09:30-11:00,,,40,16,MLL716
635,RESEARCH SEMINAR,X,0.0-0.0-2.0,,EHSAAN VAIDYA,vmadan@mse.iitd.ac.in,,,,30,10,MLN710
636,POLYMER PROCESSING,AB,3.0-0.0-0.0,,KHUSHI DHINGRA,lgulati@mse.iitd.ac.in,MTh 15:30-17:00,,,30,18,PTL702
637,Polymer Technology,D,3.0-0.0-0.0,,ADAH MADAN,lchakraborty@mse.iitd.ac.in,TWF 09:00-10:00,,,30,20,PTL704
638,POLYMER COMPOSITES,E,3.0-0.0-0.0,,CHIRAG MAHARAJ,kismatbrar@mse.iitd.ac.in,TWF 10:00-11:00,,,30,25,PTL712
639,Polymer Testing and Properties,M,3.0-0.0-0.0,,CHIRAG CHEEMA,arhaankannan@mse.iitd.ac.in,MTh 17:00-18:30,,,30,21,PTL713
640,POLYMERIC COATINGS,J,3.0-0.0-0.0,,YAKSHIT RAMASWAMY,krishayesha@mse.iitd.ac.in,MTF 12:00-13:00,,,30,22,PTL724
641,POLYMER SCI. LAB,AA,0.0-0.0-4.0,,ABRAM VYAS,lsundaram@mse.iitd.ac.in,,,,30,17,PTP710
642,PROBABILITY & STATISTICS,X,3.0-1.0-0.0,,SEHER SABHARWAL,elakshisingh@maths.iitd.ac.in,,,,0,0,MAL140
643,MINI PROJECT,X,0.0-0.0-6.0,,SHALV DHAR,vihaansaxena@maths.iitd.ac.in,,,,50,17,MTD350
644,B.TECH. PROJECT,X,0.0-0.0-8.0,,PARI UPPAL,chaudhariyuvaan@maths.iitd.ac.in,,,,70,46,MTD421
645,PROJECT 2,X,0.0-0.0-12.0,,ONKAR KADE,tiyalall@maths.iitd.ac.in,,,,70,26,MTD702
646,MAJOR PROJECT PARTII,X,0.0-0.0-24.0,,UMANG SHA,ehsaanchahal@maths.iitd.ac.in,,,,70,0,MTD852
647,MAJOR PROJECT PART-II,X,0.0-0.0-36.0,,UMANG SHA,ehsaanchahal@maths.iitd.ac.in,,,,70,21,MTD854
648,DIFFERENTIAL EQUATIONS,E,3.0-0.0-0.0,,KIAAN BAL,charvikrishna@maths.iitd.ac.in,TWF 10:00-11:00,,,250,250,MTL102
649,OPTIMIZATION METHODS & APPL.,D,3.0-0.0-0.0,,ANIKA DIVAN,guptamadhav@maths.iitd.ac.in,TWF 09:00-10:00,,,150,37,MTL103
650,LINEAR ALGEBRA & APPLICATIONS,A,3.0-0.0-0.0,,KABIR SUNDER,sagarstuvan@maths.iitd.ac.in,MTh 08:00-09:30,,,150,156,MTL104
651,ALGEBRA,X,3.0-0.0-0.0,,PARI UPPAL,chaudhariyuvaan@maths.iitd.ac.in,,,,0,0,MTL105
652,PROBABILITY & STOCHASTIC PRO.,D,3.0-1.0-0.0,,ONKAR KADE,tiyalall@maths.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,300,290,MTL106
653,NUMERICAL METHOD S& COMPUTATION,D,3.0-0.0-0.0,,PRIYANSH SAWHNEY,alia11@maths.iitd.ac.in,TWF 09:00-10:00,,,150,191,MTL107
654,INTRODUCTION TO STATISTICS,D,3.0-1.0-0.0,,TARA VASA,amira14@maths.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,150,173,MTL108
655,REAL AND COMPLEX ANALYSIS,F,3.0-1.0-0.0,,RANIA SATHE,shamikkaul@maths.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,100,115,MTL122
656,BOUNDARY VALUE PROBLEMS,M,3.0-0.0-0.0,,UMANG SHA,ehsaanchahal@maths.iitd.ac.in,MTh 17:00-18:30,,,40,30,MTL260
657,STATISTICAL METHODS,H,3.0-1.0-0.0,,DIVIT VASA,nirvaan21@maths.iitd.ac.in,"MW 11:00-12:00 ,Th 12:00-13:00",,,175,160,MTL390
658,FUNCTIONAL ANALYSIS,F,3.0-0.0-0.0,,NISHITH KOTHARI,desaksham@maths.iitd.ac.in,TThF 11:00-12:00,,,150,103,MTL411
659,COMPLEX ANALYSIS,AA,3.0-1.0-0.0,,DIVYANSH KALA,lokefaiyaz@maths.iitd.ac.in,MTh 14:00-15:30,,,100,96,MTL506
660,TOPOLOGY,J,3.0-1.0-0.0,,ARADHYA BAWA,ambleshaan@maths.iitd.ac.in,MTF 12:00-13:00,,,100,63,MTL507
661,MATHEMATICAL PROGRAMMING,AD,3.0-1.0-0.0,,AARUSH DATE,bahririaan@maths.iitd.ac.in,TF 15:30-17:00,,,100,63,MTL508
662,NUMERICAL  ANALYSIS,AB,3.0-1.0-0.0,,UMANG SHA,ehsaanchahal@maths.iitd.ac.in,MTh 15:30-17:00,,,100,65,MTL509
663,MEASURE AND INTEGRATION,A,3.0-1.0-0.0,,AAINA BADAL,mamooty42@maths.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,100,63,MTL510
664,STOCHASTIC PROCESSES & ITS APP,AC,3.0-0.0-0.0,,KIAAN BAL,charvikrishna@maths.iitd.ac.in,TF 14:00-15:30,,,50,18,MTL725
