S.No,Course Name,Slot Name,Units,Type,Instructor,Instructor Email,Lecture Time,Tutorial Time,Practical Time,Vacancy,Current Strength,Course Code
492,PSYCHOLOGY OF DECISION MAKING,AA,3.0-0.0-0.0,,MADHAV SAMI,pborde@hss.iitd.ac.in,MTh 14:00-15:30,,,30,12,HUL861
493,CIVIL SOCIETY AND DEMOCRACY IN INDIA,X,3.0-0.0-0.0,,KAVYA CHOKSHI,sureshdivit@hss.iitd.ac.in,,,,60,3,HUL874
494,"ETHNIC IDENTITY, DEVELOPMENT AND DEMOCRATIZATION IN NORTH-EAST INDIA",AA,3.0-0.0-0.0,,ABRAM KADE,bahlmisha@hss.iitd.ac.in,MTh 14:00-15:30,,,30,2,HUL875
495,APPLIED LINGUISTICS,X,3.0-0.0-0.0,,SAKSHAM WAGLE,shankerakarsh@hss.iitd.ac.in,,,,30,3,HUL888
496,"CLIMATE POLICY, POLITICS AND GOVERNANCE",X,1.0-0.0-0.0,,DHRUV LAL,zachariaadvika@sopp.iitd.ac.in,,,,29,28,HUV705
497,CURRENT TRENDS IN PSYCHOLINGUISTICS,X,1.0-0.0-0.0,,SHALV BHANDARI,hazelkar@hss.iitd.ac.in,,,,60,34,HUV751
498,MINOR PROJECT,P,0.0-0.0-6.0,,BAIJU GHOSE,samihadara@dms.iitd.ac.in,,,,60,17,MSD792
499,MAJOR PROJECT (UNIQUE CORE),P,0.0-0.0-12.0,,BAIJU GHOSE,samihadara@dms.iitd.ac.in,,,,60,85,MSD890
500,MAJOR PROJECT (UNIQUE CORE),P,0.0-0.0-12.0,,BAIJU GHOSE,samihadara@dms.iitd.ac.in,,,,60,26,MSD891
501,MAJOR PROJECT (UNIQUE CORE),P,0.0-0.0-12.0,,BAIJU GHOSE,samihadara@dms.iitd.ac.in,,,,60,50,MSD892
502,ORGANIZATION AND PEOPLE MANAGEMENT,M,3.0-0.0-0.0,,NEHMAT DAVE,yaggarwal@dms.iitd.ac.in,MTh 17:00-18:30,,,80,91,MSL301
503,MARKETING MANAGEMENT,A,3.0-0.0-0.0,,VIDUR KURIAN,dkaur@dms.iitd.ac.in,MTh 08:00-09:30,,,80,84,MSL303
504,FUNDAMENTALS OF MANAGEMENT OF TECHNOLOGY,T,3.0-0.0-0.0,FE,PRERAK UPADHYAY,dhanukdey@dms.iitd.ac.in,,,,60,55,MSL700
505,HRM SYSTEMS,R1,1.5-0.0-0.0,PC,ANIRUDDH BAINS,mkhurana@dms.iitd.ac.in,,,,60,34,MSL705
506,HRM SYSTEMS,AA,1.5-0.0-0.0,PC,ANIRUDDH BAINS,mkhurana@dms.iitd.ac.in,MTh 14:00-15:30,,,60,37,MSL705
507,HRM SYSTEMS,AB,1.5-0.0-0.0,PC,ANIRUDDH BAINS,mkhurana@dms.iitd.ac.in,MTh 15:30-17:00,,,60,32,MSL705
508,BUSINESS LAWS,D,3.0-0.0-0.0,PC,ALIA ATWAL,kairabhavsar@dms.iitd.ac.in,TWF 09:00-10:00,,,60,113,MSL706
509,FINANCIAL MANAGEMENT,T,3.0-0.0-0.0,PC,BAIJU GHOSE,samihadara@dms.iitd.ac.in,,,,60,39,MSL708
510,FINANCIAL MANAGEMENT,F,3.0-0.0-0.0,PC,AARUSH JOHAL,clad@dms.iitd.ac.in,TThF 11:00-12:00,,,60,74,MSL708
511,STRATEGIC MANAGEMENT,AC,3.0-0.0-0.0,PC,TANYA SANGHVI,tatachirag@dms.iitd.ac.in,TF 14:00-15:30,,,60,41,MSL711
512,STRATEGIC MANAGEMENT,D,3.0-0.0-0.0,PC,TANYA SANGHVI,tatachirag@dms.iitd.ac.in,TWF 09:00-10:00,,,60,32,MSL711
513,INFORMATION SYSTEMS MANAGEMENT,S,3.0-0.0-0.0,PC,MIRAYA BANDI,shegde@dms.iitd.ac.in,,,,60,35,MSL713
514,INFORMATION SYSTEMS MANAGEMENT,A,3.0-0.0-0.0,PC,ANVI BARIA,manikya67@dms.iitd.ac.in,MTh 08:00-09:30,,,60,42,MSL713
515,INFORMATION SYSTEMS MANAGEMENT,B1,3.0-0.0-0.0,PC,ALIA ATWAL,kairabhavsar@dms.iitd.ac.in,MTh 15:30-17:00,,,60,32,MSL713
516,MACROECONOMIC ENV. OF BUSINESS,E,3.0-0.0-0.0,PC,ISHAAN BHALLA,ebutala@dms.iitd.ac.in,TWF 10:00-11:00,,,60,48,MSL720
517,MACROECONOMIC ENV. OF BUSINESS,H,3.0-0.0-0.0,PC,ISHAAN BHALLA,ebutala@dms.iitd.ac.in,M 11:00-12:00,,,60,37,MSL720
518,ECONOMETRICS,T,3.0-0.0-0.0,SE,BHAVIN VORA,farhan36@dms.iitd.ac.in,,,,60,69,MSL721
519,TELECOM SYSTEMS MANAGEMENT,K,3.0-0.0-0.0,,VIDUR KURIAN,dkaur@dms.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,60,19,MSL723
520,INTERPERSONAL BEHAVIOR & TEAM DYNAMICS,Q1,1.5-0.0-0.0,SE,JIVIKA SENGUPTA,neelofar94@dms.iitd.ac.in,,,,60,70,MSL727
521,INTERPERSONAL BEHAVIOR & TEAM DYNAMICS,B1,1.5-0.0-0.0,SE,JIVIKA SENGUPTA,neelofar94@dms.iitd.ac.in,,,,60,42,MSL727
522,INTERPERSONAL BEHAVIOR & TEAM DYNAMICS,AA,1.5-0.0-0.0,SE,JIVIKA SENGUPTA,neelofar94@dms.iitd.ac.in,MTh 14:00-15:30,,,60,35,MSL727
523,ORGANIZATION THEORY,Q2,1.5-0.0-0.0,SE,JIVIKA SENGUPTA,neelofar94@dms.iitd.ac.in,,,,60,71,MSL733
524,ORGANIZATION THEORY,B2,1.5-0.0-0.0,SE,NEHMAT DAVE,yaggarwal@dms.iitd.ac.in,,,,60,41,MSL733
525,ORGANIZATION THEORY,A2,1.5-0.0-0.0,SE,NEHMAT DAVE,yaggarwal@dms.iitd.ac.in,,,,60,31,MSL733
526,QUANTITATIVE METHODS IN MGMT.,Q,3.0-0.0-0.0,SE,ABRAM RAVI,berakrish@dms.iitd.ac.in,,,,60,39,MSL740
527,OPERATIONS MANAGEMENT,AB,3.0-0.0-0.0,PC,VIVAAN ROUT,talwarishaan@dms.iitd.ac.in,MTh 15:30-17:00,,,60,46,MSL745
528,OPERATIONS MANAGEMENT,E,3.0-0.0-0.0,PC,VIVAAN ROUT,talwarishaan@dms.iitd.ac.in,TWF 10:00-11:00,,,60,31,MSL745
529,MANAGERIAL ECONOMICS,R2,1.5-0.0-0.0,PC,BHAVIN VORA,farhan36@dms.iitd.ac.in,,,,60,43,MSL780
530,MGMT. OF INTELLECTUAL PR. RIG.,U,3.0-0.0-0.0,PE,HANSH TANK,miraya40@dms.iitd.ac.in,,,,60,31,MSL802
531,MERGERS & ACQUISITIONS,J,3.0-0.0-0.0,PE,MANJARI RANA,hridaan93@dms.iitd.ac.in,MTW 12:00-13:00,,,60,15,MSL806
532,STRATEGIES IN FUNCTIONAL MGMT.,Q,3.0-0.0-0.0,PE,PRERAK UPADHYAY,dhanukdey@dms.iitd.ac.in,,,,60,14,MSL825
533,INTERNATIONAL COMPETITIVENESS,R,3.0-0.0-0.0,PE,NAKUL CHERIAN,kashvirastogi@dms.iitd.ac.in,,,,60,20,MSL827
534,CURRENT & EM. ISS. IN MA. MGMT,R,3.0-0.0-0.0,,AMIRA GOEL,senguptarati@dms.iitd.ac.in,,,,60,26,MSL849
535,CURRENT AND EMERGING ISSUES IN IT MANAGEMENT,S,3.0-0.0-0.0,PE,ALIA ATWAL,kairabhavsar@dms.iitd.ac.in,,,,60,90,MSL859
536,ADVERTISING AND SALESPROMOTION MANAGEMENT,U,3.0-0.0-0.0,PE,TEJAS DESHPANDE,nehmatlal@dms.iitd.ac.in,,,,60,111,MSL863
537,SALES MANAGEMENT,T,3.0-0.0-0.0,,TEJAS DESHPANDE,nehmatlal@dms.iitd.ac.in,,,,60,93,MSL865
538,CORPORATE GOVERNANCE,U1,1.5-0.0-0.0,PE,BAIJU GHOSE,samihadara@dms.iitd.ac.in,,,,60,10,MSL870
539,BANKING AND FINANCIAL SERVICES,R2,1.5-0.0-0.0,PE,MANJARI RANA,hridaan93@dms.iitd.ac.in,,,,60,26,MSL871
540,SECURITY ANALYSIS & PORTFOLIOMANAGEMENT,AB,3.0-0.0-0.0,PE,INDRANIL ROUT,bathjayan@dms.iitd.ac.in,MTh 15:30-17:00,,,60,54,MSL873
541,INDIAN FINANCIAL SYSTEM,R1,1.5-0.0-0.0,PE,MANJARI RANA,hridaan93@dms.iitd.ac.in,,,,60,31,MSL874
542,INTERNATIONAL FINANCIAL MANAGEMENT,S,3.0-0.0-0.0,PE,INDRANIL ROUT,bathjayan@dms.iitd.ac.in,,,,60,14,MSL875
543,ELECTRONIC PAYMENTS,T2,1.5-0.0-0.0,PE,ANVI BARIA,manikya67@dms.iitd.ac.in,,,,60,14,MSL878
544,CURRENT AND EMERGING ISSUES IN FINANCE,U,3.0-0.0-0.0,PE,MANJARI RANA,hridaan93@dms.iitd.ac.in,,,,60,62,MSL879
545,IT CONSULTING AND PRACTICE,U,3.0-0.0-0.0,PE,ANVI BARIA,manikya67@dms.iitd.ac.in,,,,60,16,MSL886
546,SOCIAL MEDIA AND BUSINESS PRACTICES,R,3.0-0.0-0.0,PE,MIRAYA BANDI,shegde@dms.iitd.ac.in,,,,60,32,MSL894
547,INTERNATIONAL ECONOMIC POLICY,Q,3.0-0.0-0.0,PE,BHAVIN VORA,farhan36@dms.iitd.ac.in,,,,60,20,MSL896
548,SOCIAL  SECTOR ATTACHMENT,P,0.0-0.0-2.0,NC,JIVIKA SENGUPTA,neelofar94@dms.iitd.ac.in,,,,60,67,MST894
549,SELECTED TOPICS IN FINANCE,X,1.0-0.0-0.0,,BAIJU GHOSE,samihadara@dms.iitd.ac.in,,,,60,46,MSV802
550,SELECTED TOPICS IN I T MANAGEMENT,X,1.0-0.0-0.0,,MIRAYA BANDI,shegde@dms.iitd.ac.in,,,,60,11,MSV803
551,SELECTED TOPICS IN ECONOMICS,X,1.0-0.0-0.0,,ISHAAN BHALLA,ebutala@dms.iitd.ac.in,,,,60,28,MSV805
552,MAJOR PROJECT PART-II,A,0.0-0.0-24.0,,CHIRAG CHEEMA,arhaankannan@mse.iitd.ac.in,,,,60,14,JPD802
553,POLYMER PROCESSING,B,3.0-0.0-0.0,,KHUSHI DHINGRA,lgulati@mse.iitd.ac.in,MTh 09:30-11:00,,,60,18,PTL702
554,POLYMER TESTING & PROPERTIES,M,3.0-0.0-0.0,,CHIRAG CHEEMA,arhaankannan@mse.iitd.ac.in,MTh 17:00-18:30,,,60,18,PTL706
555,POLYMER TECHNOLOGY,D,3.0-0.0-0.0,,ADAH MADAN,lchakraborty@mse.iitd.ac.in,TWF 09:00-10:00,,,60,19,PTL709
556,POLYMER COMPOSITES,E,3.0-0.0-0.0,,CHIRAG MAHARAJ,kismatbrar@mse.iitd.ac.in,TWF 10:00-11:00,,,60,23,PTL712
557,POLYMER ENGINEERING LAB,AA,0.0-0.0-2.0,,CHIRAG CHEEMA,arhaankannan@mse.iitd.ac.in,,,,60,15,PTP720
558,SPECIAL LECTURES IN POLYMERS:,X,1.0-0.0-0.0,,CHIRAG CHEEMA,arhaankannan@mse.iitd.ac.in,,,,30,17,PTV700
559,MAJOR PROJECT PART 2 (MT),P,0.0-0.0-28.0,,ANVI KAR,jayantwali@maths.iitd.ac.in,,,,30,2,MAD852
560,MINI PROJECT,P,0.0-0.0-6.0,,AAINA BADAL,mamooty42@maths.iitd.ac.in,,,,30,12,MTD350
561,B.TECH. PROJECT,Q,0.0-0.0-8.0,,ONKAR KADE,tiyalall@maths.iitd.ac.in,,,,100,43,MTD421
562,PROJECT 2,P,0.0-0.0-12.0,,NIRVAAN KAUL,kiaangara@maths.iitd.ac.in,,,,30,19,MTD702
563,MAJOR PROJECT PARTII,Q,0.0-0.0-24.0,,ANVI KAR,jayantwali@maths.iitd.ac.in,,,,60,1,MTD852
564,MAJOR PROJECT PART-II,P,0.0-0.0-36.0,,ANVI KAR,jayantwali@maths.iitd.ac.in,,,,30,20,MTD854
565,CALCULUS,D,3.0-1.0-0.0,,SEHER SABHARWAL,elakshisingh@maths.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,400,474,MTL100
566,LINEAR ALGEBRA & DIFFE. EQUA.,C,3.0-1.0-0.0,,ANIKA DIVAN,guptamadhav@maths.iitd.ac.in,TWF 08:00-09:00,,,400,469,MTL101
567,DIFFERENTIAL EQUATIONS,E,3.0-0.0-0.0,,PRIYANSH SAWHNEY,alia11@maths.iitd.ac.in,TWF 10:00-11:00,,,100,160,MTL102
568,OPTIMIZATION METHODS & APPL.,D,3.0-0.0-0.0,,ONKAR KADE,tiyalall@maths.iitd.ac.in,TWF 09:00-10:00,,,140,156,MTL103
569,PROBABILITY & STOCHASTIC PRO.,D,3.0-1.0-0.0,,NEHMAT BATTA,hridaan55@maths.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,200,226,MTL106
570,INTRODUCTION TO STATISTICS,D,3.0-1.0-0.0,,TARA VASA,amira14@maths.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,175,166,MTL108
571,REAL AND COMPLEX ANALYSIS,F,3.0-1.0-0.0,,NIRVI BISWAS,dchatterjee@maths.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,100,76,MTL122
572,NUMBER THEORY,AA,3.0-0.0-0.0,,NEELOFAR LAD,wganesh@maths.iitd.ac.in,MTh 14:00-15:30,,,100,100,MTL145
573,STATISTICAL METHODS,J,3.0-1.0-0.0,,DIVIT VASA,nirvaan21@maths.iitd.ac.in,MTW 12:00-13:00,,,100,77,MTL390
574,FUNCTIONAL ANALYSIS,F,3.0-0.0-0.0,,ANVI KAR,jayantwali@maths.iitd.ac.in,TThF 11:00-12:00,,,100,91,MTL411
575,COMPLEX ANALYSIS,B,3.0-1.0-0.0,,PARI BALA,mishti50@maths.iitd.ac.in,MTh 09:30-11:00,,,60,57,MTL506
576,TOPOLOGY,D,3.0-1.0-0.0,,ARADHYA REDDY,ikhalsa@maths.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,60,54,MTL507
577,MATHEMATICAL PROGRAMMING,AB,3.0-1.0-0.0,,AARUSH DATE,bahririaan@maths.iitd.ac.in,MTh 15:30-17:00,,,60,58,MTL508
578,NUMERICAL  ANALYSIS,AA,3.0-1.0-0.0,,UMANG SHA,ehsaanchahal@maths.iitd.ac.in,MTh 14:00-15:30,,,60,51,MTL509
579,MEASURE AND INTEGRATION,C,3.0-1.0-0.0,,ARADHYA BAWA,ambleshaan@maths.iitd.ac.in,TWF 08:00-09:00,,,60,53,MTL510
580,STOCHASTIC PROCESSES & ITS APP,H,3.0-0.0-0.0,,KIAAN BAL,charvikrishna@maths.iitd.ac.in,M 11:00-12:00,,,60,50,MTL725
581,CRYPTOGRAPHY,A,3.0-0.0-0.0,,AMANI DHAWAN,dharmajanganesh@maths.iitd.ac.in,MTh 08:00-09:30,,,150,136,MTL730
582,FINANCIAL MATHEMATICS,A,3.0-0.0-0.0,,TRISHA SULE,takfarhan@maths.iitd.ac.in,MTh 08:00-09:30,,,60,52,MTL732
583,OPERATOR THEORY,AD,3.0-0.0-0.0,,SHALV DHAR,vihaansaxena@maths.iitd.ac.in,TF 15:30-17:00,,,60,36,MTL742
584,ALGEBRAIC GEOMETRY,M,3.0-0.0-0.0,,PARI BALA,mishti50@maths.iitd.ac.in,MTh 17:00-18:30,,,60,46,MTL755
585,GRAPH THEORY,AA,3.0-0.0-0.0,,ADVIKA DUTTA,shanayasekhon@maths.iitd.ernet.in,MTh 14:00-15:30,,,60,68,MTL768
586,DATA MINING,B,3.0-0.0-2.0,,ADVIKA DUTTA,shanayasekhon@maths.iitd.ernet.in,MTh 09:30-11:00,,,60,62,MTL782
587,MODERN METH. IN PAR. DIFF. EQ.,AA,3.0-0.0-0.0,,NIRVAAN KAUL,kiaangara@maths.iitd.ac.in,MTh 14:00-15:30,,,60,14,MTL792
588,COMPUTING LABORATORY,Q,0.0-0.0-4.0,,UMANG SHA,ehsaanchahal@maths.iitd.ac.in,,,,100,67,MTP290
589,PROBABILITY THEORY,X,0.0-0.0-2.0,,NIRVAAN KAUL,kiaangara@maths.iitd.ac.in,,,,8,7,MTQ301
590,ANALYSIS & DIFFERENTIAL EQUAT.,X,0.0-0.0-2.0,,AAINA BADAL,mamooty42@maths.iitd.ac.in,,,,8,8,MTQ302
591,DIFFERENTIAL EQUATIONS,X,0.0-0.0-2.0,,ANVI KAR,jayantwali@maths.iitd.ac.in,,,,8,8,MTQ303
592,MINI PROJECT IN ROBOTICS,P,0.0-0.0-14.0,,INDRANIL WASON,aniruddhjani@mech.iitd.ac.in,,,,20,7,JRD301
593,MINI PROJECT,P,0.0-0.0-6.0,,NIRVI SOOD,reneesahota@mech.iitd.ac.in,,,,100,19,MCD310
594,B.TECH.PROJECT,P,0.0-0.0-8.0,,SANA BASU,prisha71@mech.iitd.ernet.in,,,,100,28,MCD411
595,B.TECH.PROJECT - II,P,0.0-0.0-14.0,,SANA BASU,prisha71@mech.iitd.ernet.in,,,,100,54,MCD412
596,MAJOR PROJECT PART II (THERMALENGINEERING),P,0.0-0.0-24.0,,DAMINI GHOSH,aradhyabawa@mech.iitd.ac.in,,,,60,18,MCD812
597,MAJOR PROJECT PART II,P,0.0-0.0-24.0,,IVANA VOHRA,xmadan@mech.iitd.ac.in,,,,60,14,MCD832
598,MAJOR PROJECT PART-II,Q,0.0-0.0-24.0,,INAAYA  RASTOGI,behlmannat@mech.iitd.ac.in,,,,60,7,MCD862
599,MAJOR PROJECT PART-2,X,0.0-0.0-24.0,,UTHKARSH DESHMUKH,parinaazrout@mech.iitd.ac.in,,,,60,8,MCD882
600,MAJOR PROJECT (MSR),P,0.0-0.0-72.0,,HRISHITA SANI,zaraiyengar@mech.iitd.ac.in,,,,60,2,MCD895
601,MANUFACTURING PROCESSES I,F,3.0-0.0-0.0,,DISHANI RAY,drishyawali@mech.iitd.ernet.in,TThF 11:00-12:00,,,100,72,MCL131
602,METAL FORMING AND PRESS TOOLS,H,3.0-0.0-0.0,,BIJU KADE,ishaanluthra@mech.iitd.ac.in,M 11:00-12:00,,,100,64,MCL132
603,NEAR NET SHAPE MANUFACTURING,F,3.0-0.0-0.0,,IRA BALASUBRAMANIAN,kalaarhaan@mech.iitd.ac.in,TThF 11:00-12:00,,,100,66,MCL133
604,MATERIAL REMOVAL PROCESSES,H,3.0-0.0-0.0,,BHAVIN KEER,yasmin48@mech.iitd.ac.in,M 11:00-12:00,,,100,68,MCL136
605,THERMAL SC. FOR ELE. ENGINEERS,D,3.0-0.0-0.0,,ROMIL SHUKLA,jivin37@mech.iitd.ac.in,TWF 09:00-10:00,,,100,131,MCL142
606,MECHANICAL ENGG. DRAWING,E,2.0-0.0-3.0,DC,YUVRAJ  RATTA,yashvitalwar@mech.iitd.ac.in,TWF 10:00-11:00,,,100,133,MCL201
607,CONTROL THEORY & APPLICATIONS,B,3.0-0.0-2.0,DC,NITYA KOTHARI,dassrohan@mech.iitd.ernet.in,MTh 09:30-11:00,,,100,151,MCL212
608,ENERGY SYSTEMS AND TECH.,B,3.0-0.5-1.0,,ADAH WALIA,geraveer@mech.iitd.ac.in,MTh 09:30-11:00,,,100,73,MCL241
609,CAD & FINITE ELEMENT ANALYSIS,E,3.0-0.0-2.0,DC,JHANVI BIR,hbhatt@mech.iitd.ac.in,TWF 10:00-11:00,,,100,146,MCL311
610,AUTOMOTIVE SYSTEMS,F,3.0-0.0-2.0,DE,ARNAV KRISH,charvi24@mech.iitd.ac.in,TThF 11:00-12:00,,,60,32,MCL321
611,MICRO AND NANO MANUFACTURING,A,3.0-0.0-0.0,,DISHANI RAY,drishyawali@mech.iitd.ernet.in,MTh 08:00-09:30,,,100,55,MCL331
612,INTRODUCTION TO COMBUSTION,J,3.0-0.0-0.0,,BAIJU SHUKLA,aayushgoyal@mech.iitd.ac.in,MTW 12:00-13:00,,,100,31,MCL343
613,INTERMEDIATE HEAT TRANSFER,H,3.0-0.0-0.0,,BHAVIN BHAT,nsunder@mech.iitd.ac.in,M 11:00-12:00,,,60,37,MCL347
614,MANUFACTURING SYSTEM DESIGN,D,3.0-0.0-0.0,,INAAYA  RASTOGI,behlmannat@mech.iitd.ac.in,TWF 09:00-10:00,,,100,141,MCL361
615,SPL. TOPICS IN MECHANICAL ENGG,H,3.0-0.0-0.0,,IVAN DARA,siyabhatti@mech.iitd.ac.in,M 11:00-12:00,,,100,12,MCL380
616,AUTOMOTIVE STRUCTURAL DESIGN,H,2.0-0.0-2.0,DE,SARA JANI,kchakraborty@mech.iitd.ac.in,M 11:00-12:00,,,60,7,MCL421
617,ELECTROCHEMICAL ENERGY SYSTEMS,B,3.0-0.0-0.0,,ADIRA GOLE,chaudharyjayant@mech.iitd.ac.in,MTh 09:30-11:00,,,25,10,MCL443
618,EXPERIMENTAL METHODS,C,3.0-0.0-2.0,PC,DAMINI GOSWAMI,krish93@mech.iitd.ernet.in,TWF 08:00-09:00,,,60,54,MCL705
619,VEHICLE DYNAMICS,C,3.0-0.0-0.0,DE,LAKSHIT BALAN,subramaniamnavya@mech.iitd.ac.in,TWF 08:00-09:00,,,30,12,MCL723
620,DESIGNING WITH ADVANCE MATERIALS,B,3.0-0.0-2.0,,RITVIK SUNDER,thakerjayan@mech.iitd.ac.in,MTh 09:30-11:00,,,40,24,MCL730
621,VIBRATIONS AND NOISE ENGINEERING,A,3.0-0.0-2.0,"DE,PE",SANA BASU,prisha71@mech.iitd.ernet.in,MTh 08:00-09:30,,,50,30,MCL733
622,AUTOMOTIVE DESIGN,H,3.0-0.0-2.0,"DE,PE",SARA JANI,kchakraborty@mech.iitd.ac.in,M 11:00-12:00,,,40,15,MCL736
623,DYNAMICS OF MULTIBODY SYSTEMS,F,2.0-0.0-2.0,"DE,PE",INDRANIL WASON,aniruddhjani@mech.iitd.ac.in,TThF 11:00-12:00,,,40,15,MCL738
624,CONTROL ENGINEERING,C,3.0-0.0-2.0,PE,ARNAV KRISH,charvi24@mech.iitd.ac.in,TWF 08:00-09:00,,,25,13,MCL741
625,PLANT EQUIPMENT DESIGN,F,3.0-0.0-0.0,"DE,PE",EVA MAHARAJ,hiran72@mech.iitd.ac.in,TThF 11:00-12:00,,,40,26,MCL743
626,ROBOTICS,H,3.0-0.0-2.0,"DE,PE",ANIKA WASON,rajtarini@mech.iitd.ac.in,M 11:00-12:00,,,40,21,MCL745
627,DESIGN OF PRECISION MACHINES,F,2.0-0.0-2.0,"DE,PE",HRISHITA SANI,zaraiyengar@mech.iitd.ac.in,TThF 11:00-12:00,,,40,20,MCL747
628,OPERATIONS PLANNING AND CONTRO,B,3.0-0.0-0.0,PC,NEYSA KURIAN,gokulbhavsar@mech.iitd.ac.in,MTh 09:30-11:00,,,60,19,MCL754
629,ENTREPRENEURSHIP,K,3.0-0.0-0.0,PE,ANAHI BAVA,saxenahazel@mech.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,40,51,MCL759
630,STOCHASTIC MODELING AND SIMULATION,A,3.0-0.0-0.0,PE,NEYSA KURIAN,gokulbhavsar@mech.iitd.ac.in,MTh 08:00-09:30,,,60,10,MCL770
631,VALUE ENGINEERING AND LIFE CYC,H,3.0-0.0-0.0,PE,BIJU SEKHON,mishamallick@mech.iitd.ac.in,M 11:00-12:00,,,50,32,MCL771
632,DESIGN AND METALLURGY OF WELDE,A,3.0-0.0-2.0,,KAIRA DUGAL,neelofar60@mech.iitd.ac.in,MTh 08:00-09:30,,,60,15,MCL778
633,COMPUTATIONAL METHODS,B,2.0-0.0-0.0,,NIRVI SOOD,reneesahota@mech.iitd.ac.in,MTh 09:30-11:00,,,60,37,MCL782
634,COMPUTER AIDED MANUFACTURING,F,3.0-0.0-2.0,,HAZEL CHEEMA,danipari@design.iitd.ac.in,TThF 11:00-12:00,,,60,25,MCL784
635,METROLOGY,E,2.0-0.0-2.0,,PRISHA CHHABRA,wkadakia@mech.iitd.ac.in,TWF 10:00-11:00,,,60,20,MCL786
636,COMPUTATIONAL HEAT TRANSFER,E,3.0-0.0-2.0,,DAMINI GHOSH,aradhyabawa@mech.iitd.ac.in,TWF 10:00-11:00,,,25,27,MCL813
637,CONVECTIVE HEAT TRANSFER,F,3.0-0.0-0.0,,DISHANI DALAL,yapte@mech.iitd.ac.in,TThF 11:00-12:00,,,60,33,MCL814
638,"HEATING, VENTILATING AND AIR-C",J,3.0-0.0-2.0,,NEELOFAR BUTALA,zmani@mech.iitd.ac.in,MTW 12:00-13:00,,,60,5,MCL818
639,RADIATION HEAT TRANSFER,J,3.0-0.0-0.0,,ROHAN CHACKO,darshit70@mech.iitd.ac.in,MTW 12:00-13:00,,,60,8,MCL821
640,STEAM AND GAS TURBINES,B,3.0-0.0-2.0,,PRANAY VERMA,rattandivyansh@mech.iitd.ac.in,MTh 09:30-11:00,,,60,2,MCL822
641,THERMAL DESIGN,B,3.0-0.0-2.0,,SHAAN SANGHA,lbhardwaj@mech.iitd.ac.in,MTh 09:30-11:00,,,60,12,MCL823
642,DESIGN OF WIND POWER FARMS,D,3.0-0.0-2.0,,ADAH WALIA,geraveer@mech.iitd.ac.in,TWF 09:00-10:00,,,60,22,MCL825
643,INTRODUCTION TO MICROFLUIDICS,H,3.0-0.0-2.0,,TARA AMBLE,nityadubey@mech.iitd.ac.in,M 11:00-12:00,,,60,11,MCL826
644,ADVANCED OPERATIONS RESEARCH,J,3.0-0.0-0.0,PE,FARHAN BHATTACHARYYA,tanyarajan@mech.iitd.ac.in,MTW 12:00-13:00,,,60,43,MCL865
645,ENGG. VISUALIZATION & COMM.,Q,0.0-0.0-3.0,,IVANA VOHRA,xmadan@mech.iitd.ac.in,,,,100,469,MCP100
646,Product Realization through Manufacturing,Q,0.0-0.0-4.0,,UTHKARSH DESHMUKH,parinaazrout@mech.iitd.ac.in,,,,500,453,MCP101
647,INDUSTRIAL ENGINEERING LAB - I,Q,0.0-0.0-2.0,,INAAYA  RASTOGI,behlmannat@mech.iitd.ac.in,,,,100,59,MCP261
648,MECHANICAL ENGINEERING LAB - I,Q,0.0-0.0-3.0,,DAMINI GOSWAMI,krish93@mech.iitd.ernet.in,,,,100,76,MCP301
649,MANUFACTURING LABORATORY-II,Q,0.0-0.0-2.0,,BHAVIN KEER,yasmin48@mech.iitd.ac.in,,,,100,79,MCP331
650,PRODUCTION ENGINEERING LAB- II,Q,0.0-0.0-2.0,,KAIRA DUGAL,neelofar60@mech.iitd.ac.in,,,,100,63,MCP332
651,SEMINAR COURSE - I,X,0.0-0.0-2.0,,INDRANIL WASON,aniruddhjani@mech.iitd.ac.in,,,,30,30,MCQ301
652,SEMINAR COURSE - II,X,0.0-0.0-2.0,,PRANAY VERMA,rattandivyansh@mech.iitd.ac.in,,,,30,28,MCQ302
653,SEMINAR COURSE - III,X,0.0-0.0-2.0,,DISHANI RAY,drishyawali@mech.iitd.ernet.in,,,,30,30,MCQ303
654,SPECIAL MODULE IN SYSTEM DESIGN,C,1.0-0.0-0.0,,NITYA KOTHARI,dassrohan@mech.iitd.ernet.in,TWF 08:00-09:00,,,30,7,MCV849
655,COLLOQUIUM (ME),P,0.0-3.0-0.0,,IRA BALASUBRAMANIAN,kalaarhaan@mech.iitd.ac.in,,,,10,1,MEC410
656,MAJOR PROJECT PART 1 (ME),P,0.0-0.0-6.0,,SANA BASU,prisha71@mech.iitd.ernet.in,,,,60,0,MED411
657,MAJOR PROJECT PART 2 (ME),P,0.0-0.0-14.0,,SANA BASU,prisha71@mech.iitd.ernet.in,,,,100,2,MED412
