S.No,Course Name,Slot Name,Units,Type,Instructor,Instructor Email,Lecture Time,Tutorial Time,Practical Time,Vacancy,Current Strength,Course Code
500,SELECTED TOPICS IN INFORMATION PROCESSING-I,X,3.0-0.0-0.0,,DARSHIT BATRA,jbarman@ee.iitd.ac.in,,,,60,7,ELL823
501,ISSUES IN DEEP SUBMICRON VLSI,X,3.0-0.0-0.0,,MAMOOTY BUCH,beraneelofar@ee.iitd.ac.in,,,,60,18,ELL830
502,CMOS RF IC DESIGN,AB,3.0-0.0-0.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,MTh 15:30-17:00,,,70,58,ELL833
503,SELECTED TOPICS IN IEC-II,X,3.0-0.0-0.0,,ANAY YADAV,mishasarkar@ee.iitd.ac.in,,,,50,5,ELL834
504,DIGITAL CONTROL OF POWER ELECT,K,3.0-0.0-0.0,,STUVAN SARAF,bhardwajrati@ee.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,60,47,ELL850
505,COMPUTER AIDED DESIGN OF ELECT,D,3.0-0.0-0.0,,LAVANYA TARA,tarabatra@ee.iitd.ac.in,TWF 09:00-10:00,,,60,15,ELL851
506,ADVANCED TOPICS IN POWER ELECT,AA,3.0-0.0-0.0,,ISHAAN DUTTA,jhanvi83@ee.iitd.ac.in,MTh 14:00-15:30,,,50,23,ELL856
507,SPECIAL TOPICS IN COMPUTERS-II,X,3.0-0.0-0.0,,JHANVI GROVER,ysalvi@ee.iitd.ac.in,,,,50,11,ELL881
508,ADVANCED MACHINE LEARNING,X,3.0-0.0-0.0,,SHAMIK D’ALIA,kiaradani@ee.iitd.ac.in,,,,125,66,ELL888
509,MOBILE COMPUTING,X,3.0-0.0-0.0,,ALISHA UPPAL,anya84@ee.iitd.ac.in,,,,60,11,ELL896
510,ELECTROMECHANICS LABORATORY,P,0.0-0.0-3.0,,VEER GOYAL,vidurraval@ee.iitd.ac.in,,,,150,153,ELP203
511,POWER ELECTRONICS LABORATORY,P,0.0-0.0-3.0,,ISHAAN DUTTA,jhanvi83@ee.iitd.ac.in,,,,140,136,ELP302
512,DESIGN AND SYSTEM LABORATORY,P,0.0-0.0-3.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,,,,190,202,ELP305
513,COMMUNICATION ENGINEERING LAB.,P,0.0-0.0-2.0,,DARSHIT BATRA,jbarman@ee.iitd.ac.in,,,,150,82,ELP311
514,TELECOMMUNICATION NETWORKS LABORATORY,P,0.0-1.0-4.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,,,,60,23,ELP720
515,WIRELESS COMMUNICATION LABORAT,P,0.0-1.0-4.0,,ALISHA UPPAL,anya84@ee.iitd.ac.in,,,,60,47,ELP725
516,PHYSICAL DESIGN LABORATORY,P,0.0-0.0-6.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,60,8,ELP736
517,ADVANCED CONTROL LABORATORY,P,0.0-0.0-4.0,,RAGHAV SEM,bariavardaniya@ee.iitd.ac.in,,,,60,18,ELP801
518,IEC LABORATORY-II,P,0.0-0.0-6.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,,,,60,22,ELP832
519,ELECTRICAL DRIVES LABORATORY,P,0.0-0.0-3.0,,LAVANYA TARA,tarabatra@ee.iitd.ac.in,,,,60,26,ELP852
520,DSP BASED CONTROL OF POWER ELE,P,0.0-0.0-3.0,,STUVAN SARAF,bhardwajrati@ee.iitd.ac.in,,,,60,27,ELP853
521,POWER SYSTEM LAB 2,P,0.0-1.0-4.0,,SARA CHAD,eshani24@ee.iitd.ac.in,,,,60,16,ELP871
522,SEMINAR COURSE - I,P,0.0-0.0-2.0,,SEHER SACHDEVA,neelofar47@ee.iitd.ac.in,,,,100,102,ELQ301
523,INDEPENDENT STUDY (EE1),P,0.0-3.0-0.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,100,13,ELS310
524,INDEPENDENT STUDY (EE3),P,0.0-3.0-0.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,100,3,ELS330
525,INDEPENDENT STUDY,P,3.0-0.0-0.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,,,,60,0,ELS880
526,SPECIAL MODULE IN COMPUTERS,X,1.0-0.0-0.0,,JHANVI GROVER,ysalvi@ee.iitd.ac.in,,,,60,34,ELV780
527,SPECIAL MODULE IN COMPUTERS,SU1,1.0-0.0-0.0,,STUVAN AURORA,kalaaarush@cbme.iitd.ac.in,,,,0,0,ELV780
528,FIBER OPTICS AND OPTICAL COMMUNICATION LAB.II,P,0.0-0.0-6.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,,,,60,14,JOP792
529,MINOR PROJECT,P,0.0-0.0-12.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,,,,60,0,JVD809
530,MAJOR PROJECT PART-I,P,0.0-0.0-24.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,60,0,JVD811
531,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,60,9,JVD812
532,SEMINAR (CASE MATERIAL-BASED)MINOR PROJECT,X,0.0-0.0-6.0,,YASHVI WADHWA,jayesh70@hss.iitd.ac.in,,,,60,3,HSD700
533,SOCIAL PSYCHOLOGICAL APPROACHES TO HEALTH AND WELLBEING,M,3.0-1.0-0.0,HU,JAYAN KARA,anvi35@hss.iitd.ac.in,MTh 17:00-18:30,,,99,91,HSL262
534,CODEX TO HYPERTEXT,SU1,3.0-0.0-0.0,,YASHVI WADHWA,jayesh70@hss.iitd.ac.in,,,,0,0,HSL384
535,INTRODUCTION TO SCIENCE ANDTECHNOLOGY POLICY STUDI,M,1.0-0.0-1.0,,JAYANT DIN,ksunder@sopp.iitd.ac.in,MTh 17:00-18:30,,,30,7,HSL701
536,APPROACHES TO SCIENCE AND TECHNOLOGY POLICY STUDIES,X,1.5-0.0-0.0,,JAYANT DIN,ksunder@sopp.iitd.ac.in,,,,9,8,HSL702
537,PERSPECTIVES ON CLIMATE CHANGE: IMPLI. FOR POLICY,X,3.0-0.0-0.0,,JIYA RAJAGOPAL,venkataramanvritika@sopp.iitd.ac.in,,,,30,10,HSL703
538,INCLUSIVE INNOVATION: THEORYAND PRACTICE,M,2.0-0.0-4.0,HU,DHRUV LAL,zachariaadvika@sopp.iitd.ac.in,MTh 17:00-18:30,,,99,29,HSL704
539,ADVANCED ECONOMETRICS,X,3.0-0.0-0.0,,MANNAT DALAL,seherchand@hss.iitd.ac.in,,,,30,15,HSL719
540,CRITICAL READING IN PHILOSOPHICAL,X,3.0-0.0-0.0,,IVANA DHAWAN,gatiksingh@hss.iitd.ac.in,,,,30,7,HSL751
541,SOCIOLOGY OF INDIA,AA,3.0-0.0-0.0,,ABRAM KADE,bahlmisha@hss.iitd.ac.in,MTh 14:00-15:30,,,30,22,HSL772
542,RESEARCH WRITING,X,3.0-0.0-0.0,,NEYSA KARI,samihamander@hss.iitd.ac.in,,,,0,85,HSL800
543,RESEARCH WRITING,A,3.0-0.0-0.0,,NEYSA KARI,samihamander@hss.iitd.ac.in,MTh 08:00-09:30,,,85,70,HSL800
544,RESEARCH WRITING,M,3.0-0.0-0.0,,NEYSA KARI,samihamander@hss.iitd.ac.in,MTh 17:00-18:30,,,70,63,HSL800
545,RESEARCH WRITING,A1,3.0-0.0-0.0,,NEYSA KARI,samihamander@hss.iitd.ac.in,,,,0,87,HSL800
546,READING AND SENTENCEPROCESSING,X,2.0-1.0-0.0,,SHALV BHANDARI,hazelkar@hss.iitd.ac.in,,,,30,3,HSL843
547,PHILOSOPHY OF LITERATURE,J,3.0-0.0-0.0,,KARTIK SAINI,kiara56@hss.iitd.ac.in,MTW 12:00-13:00,,,30,0,HSL851
548,INTRODUCTION TO ECONOMICS,M,3.0-1.0-0.0,HU,NIRVI WALI,sampathsumer@hss.iitd.ac.in,MTh 17:00-18:30,,,99,103,HUL211
549,INTRODUCTION TO ECONOMICS,SU1,3.0-1.0-0.0,,ALIA SANDAL,nrau@hss.iitd.ac.in,,,,0,0,HUL211
550,MACRO ECONOMICS,M,3.0-1.0-0.0,HU,ALIA SANDAL,nrau@hss.iitd.ac.in,MTh 17:00-18:30,,,135,158,HUL213
551,MACRO ECONOMICS,SU1,3.0-1.0-0.0,,JIVIN SINGHAL,saira49@hss.iitd.ac.in,,,,0,0,HUL213
552,AN INTRODUCTION TO DRAMA,A,3.0-1.0-0.0,HU,YASHVI WADHWA,jayesh70@hss.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,99,19,HUL236
553,MODERN FICTION,M,3.0-1.0-0.0,HU,ZAINA KEER,ryanlata@hss.iitd.ac.in,MTh 17:00-18:30,,,99,123,HUL238
554,INDIAN FICTION IN ENGLISH,M,3.0-1.0-0.0,HU,SIYA GOLLA,andravedika@hss.iitd.ac.in,MTh 17:00-18:30,,,99,78,HUL239
555,LANGUAGE AND COMMUNICATION,A,3.0-1.0-0.0,HU,SAKSHAM WAGLE,shankerakarsh@hss.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,300,330,HUL243
556,LANGUAGE AND COMMUNICATION,SU1,3.0-1.0-0.0,,VAIBHAV BORA,sarmarhea@hss.iitd.ac.in,,,,0,0,HUL243
557,MORAL LITERACY AND MORAL CHOICES,A,3.0-1.0-0.0,HU,KARTIK SAINI,kiara56@hss.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,99,82,HUL253
558,CRITICAL THINKING,A,3.0-1.0-0.0,HU,NIRVI MANDER,mishti64@hss.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,99,117,HUL256
559,SOCIAL AND POLITICAL PHILOSOPH,M,3.0-1.0-0.0,HU,NEHMAT GARDE,tiwariraunak@hss.iitd.ac.in,MTh 17:00-18:30,,,99,55,HUL258
560,INTRODUCTION TO PSYCHOLOGY,A,3.0-1.0-0.0,HU,DHRUV BATH,sunderahana@hss.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,99,99,HUL261
561,POSITIVE PSYCHOLOGY,A,3.0-1.0-0.0,HU,SAHIL SANKARAN,aroraanaya@hss.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,99,99,HUL267
562,POSITIVE PSYCHOLOGY,X,3.0-1.0-0.0,,SAHIL SANKARAN,aroraanaya@hss.iitd.ac.in,,,,0,0,HUL267
563,INTRODUCTION TO SOCIOLOGY,M,3.0-1.0-0.0,HU,KAVYA CHOKSHI,sureshdivit@hss.iitd.ac.in,MTh 17:00-18:30,,,99,162,HUL271
564,INTRODUCTION TO SOCIOLOGY,A,3.0-1.0-0.0,HU,RENEE BATRA,jiyasaini@hss.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,98,104,HUL271
565,SOCIAL SCIENCE APPROACHES TO DEVELOPMENT,SU1,3.0-1.0-0.0,,KAVYA CHOKSHI,sureshdivit@hss.iitd.ac.in,,,,0,0,HUL286
566,APPLIED GAME THEORY,M,3.0-0.0-0.0,HU,SHAAN CHHABRA,chandaanahita@hss.iitd.ac.in,MTh 17:00-18:30,,,33,36,HUL311
567,ECONOMETRIC METHODS,M,3.0-0.0-0.0,HU,JIVIN SINGHAL,saira49@hss.iitd.ac.in,MTh 17:00-18:30,,,33,38,HUL315
568,INDIAN ECONOMIC PROBLEMS AND POLICIES,SU1,3.0-0.0-0.0,,ALIA SANDAL,nrau@hss.iitd.ac.in,,,,0,0,HUL316
569,SELECTED TOPICS IN LITERATURE,H,3.0-0.0-0.0,HU,INDRANIL KRISH,shamikhanda@hss.iitd.ac.in,M 11:00-12:00,,,33,28,HUL340
570,ART AND TECHNOLOGY,B,3.0-0.0-0.0,HU,IVANA DHAWAN,gatiksingh@hss.iitd.ac.in,MTh 09:30-11:00,,,33,34,HUL354
571,ART AND TECHNOLOGY,SU1,3.0-0.0-0.0,,IVANA DHAWAN,gatiksingh@hss.iitd.ac.in,,,,0,0,HUL354
572,SELECTED TOPICS IN PHILOSOPHY,A,3.0-0.0-0.0,HU,SHAMIK KANT,deshpandemannat@hss.iitd.ac.in,MTh 08:00-09:30,,,33,31,HUL360
573,ORGANIZATIONAL BEHAVIOUR,B,3.0-0.0-0.0,HU,MIRAYA BHARGAVA,jayan74@hss.iitd.ac.in,MTh 09:30-11:00,,,33,50,HUL362
574,ORGANIZATIONAL BEHAVIOUR,SU1,3.0-0.0-0.0,,MIRAYA BHARGAVA,jayan74@hss.iitd.ac.in,,,,0,0,HUL362
575,SELECTED TOPICS IN PSYCHOLOGY,M,3.0-0.0-0.0,HU,MADHAV SAMI,pborde@hss.iitd.ac.in,MTh 17:00-18:30,,,33,38,HUL370
576,SELECTED TOPICS IN PSYCHOLOGY,SU1,3.0-0.0-0.0,,MIRAYA BHARGAVA,jayan74@hss.iitd.ac.in,,,,0,0,HUL370
577,SELECTED TOPICS IN PSYCHOLOGY,X,3.0-0.0-0.0,,MADHAV SAMI,pborde@hss.iitd.ac.in,,,,0,0,HUL370
578,NATIONS AND NATIONALISM,J,3.0-0.0-0.0,HU,ARNAV DYAL,parisachdeva@hss.iitd.ac.in,MTW 12:00-13:00,,,33,35,HUL374
579,POLITICAL ECOLOGY OF WATER,M,3.0-0.0-0.0,HU,ABRAM KADE,bahlmisha@hss.iitd.ac.in,MTh 17:00-18:30,,,33,36,HUL376
580,INDUSTRY AND WORK CULTURE UNDER GLOBALIZATION,H,3.0-0.0-0.0,HU,RENEE BATRA,jiyasaini@hss.iitd.ac.in,M 11:00-12:00,,,33,46,HUL378
581,SELECTED TOPICS IN SOCIOLOGY,J,3.0-0.0-0.0,HU,NEYSA KARI,samihamander@hss.iitd.ac.in,MTW 12:00-13:00,,,33,33,HUL380
582,SOCIAL RESEARCH METHODS,X,2.0-1.0-0.0,,ANYA ROY,hiran16@sopp.iitd.ac.in,,,,30,26,HUL709
583,Time Series Econometrics and Forecasting,X,3.0-0.0-0.0,,JIVIN SINGHAL,saira49@hss.iitd.ac.in,,,,20,24,HUL715
584,SCIENCE  TECHNOLOGY AND SOCIETY,X,2.0-1.0-0.0,,SHAMIK KANT,deshpandemannat@hss.iitd.ac.in,,,,30,8,HUL754
585,COGNITIVE PSYCHOLOGY,J,3.0-0.0-0.0,,DHRUV BATH,sunderahana@hss.iitd.ac.in,MTW 12:00-13:00,,,30,17,HUL763
586,Agrarian Societies and Rural Development,X,3.0-0.0-0.0,,NEYSA KARI,samihamander@hss.iitd.ac.in,,,,30,9,HUL775
587,Capitalism: Theory and Development,X,3.0-0.0-0.0,,KAVYA CHOKSHI,sureshdivit@hss.iitd.ac.in,,,,20,17,HUL776
588,PSYCHOLOGY OF DECISION MAKING,AB,3.0-0.0-0.0,,MADHAV SAMI,pborde@hss.iitd.ac.in,MTh 15:30-17:00,,,30,17,HUL861
589,Advanced Topics in Psychology,X,3.0-0.0-0.0,,JAYAN KARA,anvi35@hss.iitd.ac.in,,,,30,7,HUL870
590,APPLIED LINGUISTICS,X,3.0-0.0-0.0,,SAKSHAM WAGLE,shankerakarsh@hss.iitd.ac.in,,,,30,2,HUL888
591,SEMINAR,P,0.0-0.0-6.0,,TEJAS DESHPANDE,nehmatlal@dms.iitd.ac.in,,,,10,1,MSC894
592,MINOR PROJECT,P,0.0-0.0-6.0,,ARNAV TAILOR,mirayashenoy@dms.iitd.ac.in,,,,60,9,MSD792
593,MAJOR PROJECT (UNIQUE CORE),P,0.0-0.0-12.0,,ARNAV TAILOR,mirayashenoy@dms.iitd.ac.in,,,,80,58,MSD890
594,MAJOR PROJECT (UNIQUE CORE),P,0.0-0.0-12.0,,ARNAV TAILOR,mirayashenoy@dms.iitd.ac.in,,,,70,9,MSD891
595,MAJOR PROJECT (UNIQUE CORE),P,0.0-0.0-12.0,,ARNAV TAILOR,mirayashenoy@dms.iitd.ac.in,,,,70,47,MSD892
596,ORGANIZATION AND PEOPLE MANAGEMENT,M,3.0-0.0-0.0,,JIVIKA SENGUPTA,neelofar94@dms.iitd.ac.in,MTh 17:00-18:30,,,80,95,MSL301
597,MARKETING MANAGEMENT,A,3.0-0.0-0.0,,NAKUL GUHA,lallaurvi@dms.iitd.ac.in,MTh 08:00-09:30,,,80,80,MSL303
598,Venture Financing & Teaming,X,3.0-0.0-0.0,,NAKUL CHERIAN,kashvirastogi@dms.iitd.ac.in,,,,80,85,MSL307
599,Corporate Innovation & Entrepreneurship,X,3.0-0.0-0.0,,NAKUL CHERIAN,kashvirastogi@dms.iitd.ac.in,,,,80,92,MSL407
600,FUNDAMENTALS OF MANAGEMENT OF TECHNOLOGY,T,3.0-0.0-0.0,,PRERAK UPADHYAY,dhanukdey@dms.iitd.ac.in,,,,60,39,MSL700
601,HRM SYSTEMS,R1,1.5-0.0-0.0,,ANIRUDDH BAINS,mkhurana@dms.iitd.ac.in,,,,70,41,MSL705
602,HRM SYSTEMS,AA,1.5-0.0-0.0,,ANIRUDDH BAINS,mkhurana@dms.iitd.ac.in,MTh 14:00-15:30,,,70,64,MSL705
603,HRM SYSTEMS,AB,1.5-0.0-0.0,,ANIRUDDH BAINS,mkhurana@dms.iitd.ac.in,MTh 15:30-17:00,,,70,65,MSL705
604,BUSINESS LAWS,D,3.0-0.0-0.0,,ISHAAN BHALLA,ebutala@dms.iitd.ac.in,TWF 09:00-10:00,,,70,67,MSL706
605,FINANCIAL MANAGEMENT,T,3.0-0.0-0.0,,BAIJU GHOSE,samihadara@dms.iitd.ac.in,,,,70,41,MSL708
606,FINANCIAL MANAGEMENT,F,3.0-0.0-0.0,,KAIRA MANI,gchaudhuri@dms.iitd.ac.in,TThF 11:00-12:00,,,70,66,MSL708
607,FINANCIAL MANAGEMENT,X,3.0-0.0-0.0,,AARUSH JOHAL,clad@dms.iitd.ac.in,,,,70,69,MSL708
608,CREATIVE PROBLEM SOLVING,B,3.0-3.0-3.0,,TEJAS DESHPANDE,nehmatlal@dms.iitd.ac.in,MTh 09:30-11:00,,,70,72,MSL710
609,STRATEGIC MANAGEMENT,AC,3.0-0.0-0.0,,TANYA SANGHVI,tatachirag@dms.iitd.ac.in,TF 14:00-15:30,,,70,71,MSL711
610,STRATEGIC MANAGEMENT,D,3.0-0.0-0.0,,TANYA SANGHVI,tatachirag@dms.iitd.ac.in,TWF 09:00-10:00,,,70,69,MSL711
611,INFORMATION SYSTEMS MANAGEMENT,S,3.0-0.0-0.0,,ANVI BARIA,manikya67@dms.iitd.ac.in,,,,70,42,MSL713
612,INFORMATION SYSTEMS MANAGEMENT,A,3.0-0.0-0.0,,YUVAAN IYENGAR,kverma@dms.iitd.ac.in,MTh 08:00-09:30,,,70,59,MSL713
613,INFORMATION SYSTEMS MANAGEMENT,AA,3.0-0.0-0.0,,YUVAAN IYENGAR,kverma@dms.iitd.ac.in,MTh 14:00-15:30,,,70,64,MSL713
614,MACROECONOMIC ENV. OF BUSINESS,E,3.0-0.0-0.0,,ISHAAN BHALLA,ebutala@dms.iitd.ac.in,TWF 10:00-11:00,,,71,68,MSL720
615,MACROECONOMIC ENV. OF BUSINESS,H,3.0-0.0-0.0,,ANAYA GODA,miraya58@dms.iitd.ac.in,M 11:00-12:00,,,70,66,MSL720
616,MACROECONOMIC ENV. OF BUSINESS,K,3.0-0.0-0.0,,ELAKSHI HAYRE,xsharma@dms.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,80,10,MSL720
617,ECONOMETRICS,U,3.0-0.0-0.0,,BHAVIN VORA,farhan36@dms.iitd.ac.in,,,,80,63,MSL721
618,TELECOM SYSTEMS MANAGEMENT,A,3.0-0.0-0.0,,VIDUR KURIAN,dkaur@dms.iitd.ac.in,MTh 08:00-09:30,,,60,24,MSL723
619,INTERPERSONAL BEHAVIOR & TEAM DYNAMICS,Q1,1.5-0.0-0.0,,JIVIKA SENGUPTA,neelofar94@dms.iitd.ac.in,,,,70,34,MSL727
620,INTERPERSONAL BEHAVIOR & TEAM DYNAMICS,B1,1.5-0.0-0.0,,JIVIKA SENGUPTA,neelofar94@dms.iitd.ac.in,,,,60,61,MSL727
621,INTERNATIONAL TELECOM MANAGEMENT,X,3.0-0.0-0.0,,AMIRA GOEL,senguptarati@dms.iitd.ac.in,,,,70,10,MSL728
622,ORGANIZATION THEORY,Q2,1.5-0.0-0.0,,JIVIKA SENGUPTA,neelofar94@dms.iitd.ac.in,,,,70,35,MSL733
623,ORGANIZATION THEORY,B2,1.5-0.0-0.0,,JIVIKA SENGUPTA,neelofar94@dms.iitd.ac.in,,,,60,60,MSL733
624,QUANTITATIVE METHODS IN MGMT.,Q,3.0-0.0-0.0,,ARNAV TAILOR,mirayashenoy@dms.iitd.ac.in,,,,70,41,MSL740
625,OPERATIONS MANAGEMENT,AB,3.0-0.0-0.0,,SARA SAHA,wablebhavin@dms.iitd.ac.in,MTh 15:30-17:00,,,70,66,MSL745
626,OPERATIONS MANAGEMENT,E,3.0-0.0-0.0,,AMIRA GOEL,senguptarati@dms.iitd.ac.in,TWF 10:00-11:00,,,70,67,MSL745
627,MANAGERIAL ECONOMICS,R2,1.5-0.0-0.0,,ANAYA GODA,miraya58@dms.iitd.ac.in,,,,70,47,MSL780
628,Macroeconomic Dynamics,T,3.0-0.0-0.0,,BHAVIN VORA,farhan36@dms.iitd.ac.in,,,,80,11,MSL781
629,MERGERS & ACQUISITIONS,R,3.0-0.0-0.0,,MANJARI RANA,hridaan93@dms.iitd.ac.in,,,,60,37,MSL806
630,INDUSTRIAL WASTE MANAGEMENT,R,3.0-0.0-0.0,,VIVAAN ROUT,talwarishaan@dms.iitd.ac.in,,,,60,9,MSL818
631,STRATEGIC CHANGE & FLEXIBILITY,R,3.0-0.0-0.0,,PRERAK UPADHYAY,dhanukdey@dms.iitd.ac.in,,,,60,41,MSL823
632,MANUFACTURING STRATEGY,S,3.0-0.0-0.0,,ABRAM RAVI,berakrish@dms.iitd.ac.in,,,,60,24,MSL840
633,MARKET RESEARCH,U,3.0-0.0-0.0,,NAKUL GUHA,lallaurvi@dms.iitd.ac.in,,,,60,46,MSL861
634,SALES MANAGEMENT,T,3.0-0.0-0.0,,TEJAS DESHPANDE,nehmatlal@dms.iitd.ac.in,,,,60,72,MSL865
635,SECURITY ANALYSIS & PORTFOLIOMANAGEMENT,AB,3.0-0.0-0.0,,SHLOK BUCH,dharmajandutt@dms.iitd.ac.in,MTh 15:30-17:00,,,60,48,MSL873
636,ELECTRONIC PAYMENTS,Q2,1.5-0.0-0.0,,ANVI BARIA,manikya67@dms.iitd.ac.in,,,,60,13,MSL878
637,CURRENT AND EMERGING ISSUES IN FINANCE,U,3.0-0.0-0.0,,ANAY BALASUBRAMANIAN,kiaan83@dms.iitd.ac.in,,,,64,18,MSL879
638,"ICTS, DEVELOPMENT AND BUSINESS",Q1,1.5-0.0-0.0,,MIRAYA BANDI,shegde@dms.iitd.ac.in,,,,60,13,MSL883
639,SOCIAL MEDIA AND BUSINESS PRACTICES,B,3.0-0.0-0.0,,MIRAYA BANDI,shegde@dms.iitd.ac.in,MTh 09:30-11:00,,,60,29,MSL894
640,INTERNATIONAL ECONOMIC POLICY,U,3.0-0.0-0.0,,ELAKSHI HAYRE,xsharma@dms.iitd.ac.in,,,,60,17,MSL896
641,SOCIAL  SECTOR ATTACHMENT,P,0.0-0.0-2.0,,JIVIKA SENGUPTA,neelofar94@dms.iitd.ac.in,,,,130,129,MST894
642,SELECTED TOPICS IN OPERATIONS MANAGEMENT,S,1.0-0.0-0.0,,AMIRA GOEL,senguptarati@dms.iitd.ac.in,,,,60,18,MSV804
643,SELECTED TOPICS IN MARKETING MANAGEMENT,J,1.0-0.0-0.0,,VIDUR KURIAN,dkaur@dms.iitd.ac.in,MTW 12:00-13:00,,,40,18,MSV806
644,MAJOR PROJECT PART-II,A,0.0-0.0-24.0,,CHIRAG CHEEMA,arhaankannan@mse.iitd.ac.in,,,,60,14,JPD802
645,Major Project-I,P,0.0-0.0-18.0,,YASHVI BANERJEE,odhar@mse.iitd.ac.in,,,,25,0,MLD801
646,MECHANICAL BEHAVIOUR OF MATERIALS,E,3.0-0.0-0.0,,HRISHITA SAHA,bkar@mse.iitd.ac.in,TWF 10:00-11:00,,,30,21,MLL711
647,MATERIALS DESIGN AND SELECTION,D,3.0-0.0-0.0,,IVAN VARMA,surajayant@mse.iitd.ac.in,TWF 09:00-10:00,,,30,13,MLL712
648,PHASE TRANSFORMATIONS,F,3.0-0.0-0.0,,AKARSH AMBLE,fgopal@mse.iitd.ac.in,TThF 11:00-12:00,,,30,12,MLL713
649,FRACTURE MECHANICS,C,3.0-0.0-0.0,,SEHER BAHRI,advik68@mse.iitd.ac.in,TWF 08:00-09:00,,,30,20,MLL714
650,ADVANCED ENGINEERING MATERIALS,A,3.0-0.0-0.0,,KIAAN GANESH,doraadah@mse.iitd.ac.in,MTh 08:00-09:30,,,30,15,MLL715
651,ENGINEERING FAILURE ANALYSIS AND PREVENTION,B,3.0-0.0-0.0,,YASHVI BANERJEE,odhar@mse.iitd.ac.in,MTh 09:30-11:00,,,30,3,MLL716
652,Smart Polymeric Materials,AD,3.0-0.0-0.0,,TARINI KEER,heerbhattacharyya@mse.iitd.ac.in,TF 15:30-17:00,,,30,12,MLL727
653,RESEARCH SEMINAR,X,0.0-0.0-2.0,,EMIR BARAL,lmann@mse.iitd.ac.in,,,,60,11,MLN710
654,POLYMER PROCESSING,B,3.0-0.0-0.0,,KHUSHI DHINGRA,lgulati@mse.iitd.ac.in,MTh 09:30-11:00,,,60,15,PTL702
655,Polymer Technology,D,3.0-0.0-0.0,,ADAH MADAN,lchakraborty@mse.iitd.ac.in,TWF 09:00-10:00,,,30,18,PTL704
656,POLYMER TESTING & PROPERTIES,M,3.0-0.0-0.0,,CHIRAG CHEEMA,arhaankannan@mse.iitd.ac.in,MTh 17:00-18:30,,,60,1,PTL706
657,POLYMER TECHNOLOGY,D,3.0-0.0-0.0,,ADAH MADAN,lchakraborty@mse.iitd.ac.in,TWF 09:00-10:00,,,60,1,PTL709
658,POLYMER COMPOSITES,E,3.0-0.0-0.0,,CHIRAG MAHARAJ,kismatbrar@mse.iitd.ac.in,TWF 10:00-11:00,,,60,16,PTL712
659,Polymer Testing and Properties,M,3.0-0.0-0.0,,CHIRAG CHEEMA,arhaankannan@mse.iitd.ac.in,MTh 17:00-18:30,,,30,13,PTL713
660,POLYMER ENGINEERING LAB,AA,0.0-0.0-2.0,,TARINI KEER,heerbhattacharyya@mse.iitd.ac.in,,,,60,12,PTP720
661,SPECIAL LECTURES IN POLYMERS:,X,1.0-0.0-0.0,,KHUSHI DHINGRA,lgulati@mse.iitd.ac.in,,,,30,22,PTV700
662,SPECIAL LECTURES IN POLYMERS:,AB,1.0-0.0-0.0,,KHUSHI DHINGRA,lgulati@mse.iitd.ac.in,MTh 15:30-17:00,,,30,0,PTV700
663,MAJOR PROJECT PART 2 (MT),P,0.0-0.0-28.0,,NEHMAT BATTA,hridaan55@maths.iitd.ac.in,,,,20,1,MAD852
664,MAJOR PROJECT PART 2 (MT),P,0.0-0.0-32.0,,NEHMAT BATTA,hridaan55@maths.iitd.ac.in,,,,20,0,MAD854
665,MINI PROJECT,X,0.0-0.0-6.0,,AARUSH DATE,bahririaan@maths.iitd.ac.in,,,,25,13,MTD350
666,B.TECH. PROJECT,Q,0.0-0.0-8.0,,AAINA BADAL,mamooty42@maths.iitd.ac.in,,,,100,36,MTD421
667,PROJECT I,X,0.0-0.0-10.0,,NIRVAAN KAUL,kiaangara@maths.iitd.ac.in,,,,1,1,MTD701
668,PROJECT 2,P,0.0-0.0-12.0,,JAYANT DOCTOR,avenkataraman@maths.iitd.ac.in,,,,100,20,MTD702
